GHCN identifier,Station_name,Latitude,Longitude,Elevation,yearmonth,Precipitation_value,Measurement_flag,Quality_control_flag,Source_flag,Source_index
ARMLP087345,                               "CORDOBA", -31.4000,  -64.2000,   425.0,187301,  2190, , ,R,078481
ARMLP087345,                               "CORDOBA", -31.4000,  -64.2000,   425.0,187302,  1604, , ,R,078481
ARMLP087345,                               "CORDOBA", -31.4000,  -64.2000,   425.0,187303,   802, , ,R,078481
ARMLP087345,                               "CORDOBA", -31.4000,  -64.2000,   425.0,187304,   147, , ,R,078481
ARMLP087345,                               "CORDOBA", -31.4000,  -64.2000,   425.0,187305,    94, , ,R,078481
ARMLP087345,                               "CORDOBA", -31.4000,  -64.2000,   425.0,187306,   215, , ,R,078481
ARMLP087345,                               "CORDOBA", -31.4000,  -64.2000,   425.0,187307,     2, , ,R,078481
ARMLP087345,                               "CORDOBA", -31.4000,  -64.2000,   425.0,187308,   714, , ,R,078481
ARMLP087345,                               "CORDOBA", -31.4000,  -64.2000,   425.0,187309,   359, , ,R,078481
ARMLP087345,                               "CORDOBA", -31.4000,  -64.2000,   425.0,187310,   401, , ,R,078481
ARMLP087345,                               "CORDOBA", -31.4000,  -64.2000,   425.0,187311,  1517, , ,R,078481
ARMLP087345,                               "CORDOBA", -31.4000,  -64.2000,   425.0,187312,   863, , ,R,078481
ARMLP087345,                               "CORDOBA", -31.4000,  -64.2000,   425.0,187401,  1477, , ,R,078481
ARMLP087345,                               "CORDOBA", -31.4000,  -64.2000,   425.0,187402,  1087, , ,R,078481
ARMLP087345,                               "CORDOBA", -31.4000,  -64.2000,   425.0,187403,   733, , ,R,078481
ARMLP087345,                               "CORDOBA", -31.4000,  -64.2000,   425.0,187404,   467, , ,R,078481
ARMLP087345,                               "CORDOBA", -31.4000,  -64.2000,   425.0,187405,    68, , ,R,078481
ARMLP087345,                               "CORDOBA", -31.4000,  -64.2000,   425.0,187406,     2, , ,R,078481
ARMLP087345,                               "CORDOBA", -31.4000,  -64.2000,   425.0,187407,     2, , ,R,078481
ARMLP087345,                               "CORDOBA", -31.4000,  -64.2000,   425.0,187408,   368, , ,R,078481
ARMLP087345,                               "CORDOBA", -31.4000,  -64.2000,   425.0,187409,    22, , ,R,078481
ARMLP087345,                               "CORDOBA", -31.4000,  -64.2000,   425.0,187410,  1018, , ,R,078481
ARMLP087345,                               "CORDOBA", -31.4000,  -64.2000,   425.0,187411,   684, , ,R,078481
ARMLP087345,                               "CORDOBA", -31.4000,  -64.2000,   425.0,187412,   766, , ,R,078481
ARMLP087345,                               "CORDOBA", -31.4000,  -64.2000,   425.0,187501,  1267, , ,R,078481
ARMLP087345,                               "CORDOBA", -31.4000,  -64.2000,   425.0,187502,   432, , ,R,078481
ARMLP087345,                               "CORDOBA", -31.4000,  -64.2000,   425.0,187503,   318, , ,R,078481
ARMLP087345,                               "CORDOBA", -31.4000,  -64.2000,   425.0,187504,   200, , ,R,078481
ARMLP087345,                               "CORDOBA", -31.4000,  -64.2000,   425.0,187505,    15, , ,R,078481
ARMLP087345,                               "CORDOBA", -31.4000,  -64.2000,   425.0,187506,     2, , ,R,078481
ARMLP087345,                               "CORDOBA", -31.4000,  -64.2000,   425.0,187507,     0, , ,R,078481
ARMLP087345,                               "CORDOBA", -31.4000,  -64.2000,   425.0,187508,     0, , ,R,078481
ARMLP087345,                               "CORDOBA", -31.4000,  -64.2000,   425.0,187509,  1096, , ,R,078481
ARMLP087345,                               "CORDOBA", -31.4000,  -64.2000,   425.0,187510,   388, , ,R,078481
ARMLP087345,                               "CORDOBA", -31.4000,  -64.2000,   425.0,187511,  1144, , ,R,078481
ARMLP087345,                               "CORDOBA", -31.4000,  -64.2000,   425.0,187512,   887, , ,R,078481
ARMLP087345,                               "CORDOBA", -31.4000,  -64.2000,   425.0,187601,  1850, , ,R,078481
ARMLP087345,                               "CORDOBA", -31.4000,  -64.2000,   425.0,187602,  1117, , ,R,078481
ARMLP087345,                               "CORDOBA", -31.4000,  -64.2000,   425.0,187603,   900, , ,R,078481
ARMLP087345,                               "CORDOBA", -31.4000,  -64.2000,   425.0,187604,   750, , ,R,078481
ARMLP087345,                               "CORDOBA", -31.4000,  -64.2000,   425.0,187605,    54, , ,R,078481
ARMLP087345,                               "CORDOBA", -31.4000,  -64.2000,   425.0,187606,   121, , ,R,078481
ARMLP087345,                               "CORDOBA", -31.4000,  -64.2000,   425.0,187607,     0, , ,R,078481
ARMLP087345,                               "CORDOBA", -31.4000,  -64.2000,   425.0,187608,    24, , ,R,078481
ARMLP087345,                               "CORDOBA", -31.4000,  -64.2000,   425.0,187609,   445, , ,R,078481
ARMLP087345,                               "CORDOBA", -31.4000,  -64.2000,   425.0,187610,  1135, , ,R,078481
ARMLP087345,                               "CORDOBA", -31.4000,  -64.2000,   425.0,187611,  2156, , ,R,078481
ARMLP087345,                               "CORDOBA", -31.4000,  -64.2000,   425.0,187612,   918, , ,R,078481
ARMLP087345,                               "CORDOBA", -31.4000,  -64.2000,   425.0,187701,   267, , ,R,078481
ARMLP087345,                               "CORDOBA", -31.4000,  -64.2000,   425.0,187702,  1212, , ,R,078481
ARMLP087345,                               "CORDOBA", -31.4000,  -64.2000,   425.0,187703,  1280, , ,R,078481
ARMLP087345,                               "CORDOBA", -31.4000,  -64.2000,   425.0,187704,   266, , ,R,078481
ARMLP087345,                               "CORDOBA", -31.4000,  -64.2000,   425.0,187705,    12, , ,R,078481
ARMLP087345,                               "CORDOBA", -31.4000,  -64.2000,   425.0,187706,   145, , ,R,078481
ARMLP087345,                               "CORDOBA", -31.4000,  -64.2000,   425.0,187707,    25, , ,R,078481
ARMLP087345,                               "CORDOBA", -31.4000,  -64.2000,   425.0,187708,    54, , ,R,078481
ARMLP087345,                               "CORDOBA", -31.4000,  -64.2000,   425.0,187709,     0, , ,R,078481
ARMLP087345,                               "CORDOBA", -31.4000,  -64.2000,   425.0,187710,   322, , ,R,078481
ARMLP087345,                               "CORDOBA", -31.4000,  -64.2000,   425.0,187711,   436, , ,R,078481
ARMLP087345,                               "CORDOBA", -31.4000,  -64.2000,   425.0,187712,  1426, , ,R,078481
ARMLP087345,                               "CORDOBA", -31.4000,  -64.2000,   425.0,187801,  2847, , ,R,078481
ARMLP087345,                               "CORDOBA", -31.4000,  -64.2000,   425.0,187802,  1582, , ,R,078481
ARMLP087345,                               "CORDOBA", -31.4000,  -64.2000,   425.0,187803,  1409, , ,R,078481
ARMLP087345,                               "CORDOBA", -31.4000,  -64.2000,   425.0,187804,   826, , ,R,078481
ARMLP087345,                               "CORDOBA", -31.4000,  -64.2000,   425.0,187805,     0, , ,R,078481
ARMLP087345,                               "CORDOBA", -31.4000,  -64.2000,   425.0,187806,     4, , ,R,078481
ARMLP087345,                               "CORDOBA", -31.4000,  -64.2000,   425.0,187807,    51, , ,R,078481
ARMLP087345,                               "CORDOBA", -31.4000,  -64.2000,   425.0,187808,    24, , ,R,078481
ARMLP087345,                               "CORDOBA", -31.4000,  -64.2000,   425.0,187809,    55, , ,R,078481
ARMLP087345,                               "CORDOBA", -31.4000,  -64.2000,   425.0,187810,   945, , ,R,078481
ARMLP087345,                               "CORDOBA", -31.4000,  -64.2000,   425.0,187811,   741, , ,R,078481
ARMLP087345,                               "CORDOBA", -31.4000,  -64.2000,   425.0,187812,  1402, , ,R,078481
ARMLP087345,                               "CORDOBA", -31.4000,  -64.2000,   425.0,187901,   919, , ,R,078481
ARMLP087345,                               "CORDOBA", -31.4000,  -64.2000,   425.0,187902,  1161, , ,R,078481
ARMLP087345,                               "CORDOBA", -31.4000,  -64.2000,   425.0,187903,   948, , ,R,078481
ARMLP087345,                               "CORDOBA", -31.4000,  -64.2000,   425.0,187904,   750, , ,R,078481
ARMLP087345,                               "CORDOBA", -31.4000,  -64.2000,   425.0,187905,   225, , ,R,078481
ARMLP087345,                               "CORDOBA", -31.4000,  -64.2000,   425.0,187906,     2, , ,R,078481
ARMLP087345,                               "CORDOBA", -31.4000,  -64.2000,   425.0,187907,    20, , ,R,078481
ARMLP087345,                               "CORDOBA", -31.4000,  -64.2000,   425.0,187908,    35, , ,R,078481
ARMLP087345,                               "CORDOBA", -31.4000,  -64.2000,   425.0,187909,     8, , ,R,078481
ARMLP087345,                               "CORDOBA", -31.4000,  -64.2000,   425.0,187910,   227, , ,R,078481
ARMLP087345,                               "CORDOBA", -31.4000,  -64.2000,   425.0,187911,  1472, , ,R,078481
