GHCN identifier,Station_name,Latitude,Longitude,Elevation,yearmonth,Precipitation_value,Measurement_flag,Quality_control_flag,Source_flag,Source_index
ASN00002022,                        "MOUNT WINIFRED", -18.0160,  126.3033,   180.0,200012,  1610, , ,D,000391
ASN00002022,                        "MOUNT WINIFRED", -18.0160,  126.3033,   180.0,200101,   878, , ,D,000391
ASN00002022,                        "MOUNT WINIFRED", -18.0160,  126.3033,   180.0,200102,  4654,B, ,D,000391
ASN00002022,                        "MOUNT WINIFRED", -18.0160,  126.3033,   180.0,200103,  2536,B, ,D,000391
ASN00002022,                        "MOUNT WINIFRED", -18.0160,  126.3033,   180.0,200104,     4, , ,D,000391
ASN00002022,                        "MOUNT WINIFRED", -18.0160,  126.3033,   180.0,200105,     0,A, ,D,000391
ASN00002022,                        "MOUNT WINIFRED", -18.0160,  126.3033,   180.0,200106,     4,A, ,D,000391
ASN00002022,                        "MOUNT WINIFRED", -18.0160,  126.3033,   180.0,200107,   374, , ,D,000391
ASN00002022,                        "MOUNT WINIFRED", -18.0160,  126.3033,   180.0,200108,     0,C, ,D,000391
ASN00002022,                        "MOUNT WINIFRED", -18.0160,  126.3033,   180.0,200111,    56,D, ,D,000391
ASN00002022,                        "MOUNT WINIFRED", -18.0160,  126.3033,   180.0,200112,  1714,A, ,D,000391
ASN00002022,                        "MOUNT WINIFRED", -18.0160,  126.3033,   180.0,200201,   224, , ,D,000391
ASN00002022,                        "MOUNT WINIFRED", -18.0160,  126.3033,   180.0,200203,     0, , ,D,000391
ASN00002022,                        "MOUNT WINIFRED", -18.0160,  126.3033,   180.0,200204,     0, , ,D,000391
ASN00002022,                        "MOUNT WINIFRED", -18.0160,  126.3033,   180.0,200205,     0, , ,D,000391
ASN00002022,                        "MOUNT WINIFRED", -18.0160,  126.3033,   180.0,200210,    50, , ,D,000391
ASN00002022,                        "MOUNT WINIFRED", -18.0160,  126.3033,   180.0,200211,   636, , ,D,000391
ASN00002022,                        "MOUNT WINIFRED", -18.0160,  126.3033,   180.0,200212,   812, , ,D,000391
ASN00002022,                        "MOUNT WINIFRED", -18.0160,  126.3033,   180.0,200301,  1918, , ,D,000391
ASN00002022,                        "MOUNT WINIFRED", -18.0160,  126.3033,   180.0,200302,  2432, , ,D,000391
ASN00002022,                        "MOUNT WINIFRED", -18.0160,  126.3033,   180.0,200303,   112, , ,D,000391
ASN00002022,                        "MOUNT WINIFRED", -18.0160,  126.3033,   180.0,200304,    74, , ,D,000391
ASN00002022,                        "MOUNT WINIFRED", -18.0160,  126.3033,   180.0,200305,     0,A, ,D,000391
ASN00002022,                        "MOUNT WINIFRED", -18.0160,  126.3033,   180.0,200306,     0, , ,D,000391
ASN00002022,                        "MOUNT WINIFRED", -18.0160,  126.3033,   180.0,200307,     0, , ,D,000391
ASN00002022,                        "MOUNT WINIFRED", -18.0160,  126.3033,   180.0,200308,     0,A, ,D,000391
ASN00002022,                        "MOUNT WINIFRED", -18.0160,  126.3033,   180.0,200309,    44, , ,D,000391
ASN00002022,                        "MOUNT WINIFRED", -18.0160,  126.3033,   180.0,200310,    32, , ,D,000391
ASN00002022,                        "MOUNT WINIFRED", -18.0160,  126.3033,   180.0,200311,   230, , ,D,000391
ASN00002022,                        "MOUNT WINIFRED", -18.0160,  126.3033,   180.0,200312,  1226, , ,D,000391
ASN00002022,                        "MOUNT WINIFRED", -18.0160,  126.3033,   180.0,200401,  2188, , ,D,000391
ASN00002022,                        "MOUNT WINIFRED", -18.0160,  126.3033,   180.0,200402,  2384, , ,D,000391
ASN00002022,                        "MOUNT WINIFRED", -18.0160,  126.3033,   180.0,200403,  1208, , ,D,000391
ASN00002022,                        "MOUNT WINIFRED", -18.0160,  126.3033,   180.0,200405,   382, , ,D,000391
ASN00002022,                        "MOUNT WINIFRED", -18.0160,  126.3033,   180.0,200406,   448, , ,D,000391
ASN00002022,                        "MOUNT WINIFRED", -18.0160,  126.3033,   180.0,200407,     0, , ,D,000391
ASN00002022,                        "MOUNT WINIFRED", -18.0160,  126.3033,   180.0,200408,     0, , ,D,000391
ASN00002022,                        "MOUNT WINIFRED", -18.0160,  126.3033,   180.0,200409,     0, , ,D,000391
ASN00002022,                        "MOUNT WINIFRED", -18.0160,  126.3033,   180.0,200410,    18, , ,D,000391
ASN00002022,                        "MOUNT WINIFRED", -18.0160,  126.3033,   180.0,200411,   102, , ,D,000391
ASN00002022,                        "MOUNT WINIFRED", -18.0160,  126.3033,   180.0,200412,   336, , ,D,000391
ASN00002022,                        "MOUNT WINIFRED", -18.0160,  126.3033,   180.0,200501,   910, , ,D,000391
ASN00002022,                        "MOUNT WINIFRED", -18.0160,  126.3033,   180.0,200502,  2114, , ,D,000391
ASN00002022,                        "MOUNT WINIFRED", -18.0160,  126.3033,   180.0,200503,   948, , ,D,000391
ASN00002022,                        "MOUNT WINIFRED", -18.0160,  126.3033,   180.0,200504,     0, , ,D,000391
ASN00002022,                        "MOUNT WINIFRED", -18.0160,  126.3033,   180.0,200505,     0, , ,D,000391
ASN00002022,                        "MOUNT WINIFRED", -18.0160,  126.3033,   180.0,200506,   318, , ,D,000391
ASN00002022,                        "MOUNT WINIFRED", -18.0160,  126.3033,   180.0,200507,     0, , ,D,000391
ASN00002022,                        "MOUNT WINIFRED", -18.0160,  126.3033,   180.0,200508,    56, , ,D,000391
ASN00002022,                        "MOUNT WINIFRED", -18.0160,  126.3033,   180.0,200509,     0, , ,D,000391
ASN00002022,                        "MOUNT WINIFRED", -18.0160,  126.3033,   180.0,200510,    20, , ,D,000391
ASN00002022,                        "MOUNT WINIFRED", -18.0160,  126.3033,   180.0,200511,   192,B, ,D,000391
ASN00002022,                        "MOUNT WINIFRED", -18.0160,  126.3033,   180.0,200701,  1840, , ,D,000391
ASN00002022,                        "MOUNT WINIFRED", -18.0160,  126.3033,   180.0,200702,    62, , ,D,000391
ASN00002022,                        "MOUNT WINIFRED", -18.0160,  126.3033,   180.0,200703,  2558,A, ,D,000391
ASN00002022,                        "MOUNT WINIFRED", -18.0160,  126.3033,   180.0,200704,     0, , ,D,000391
ASN00002022,                        "MOUNT WINIFRED", -18.0160,  126.3033,   180.0,200705,   192,A, ,D,000391
ASN00002022,                        "MOUNT WINIFRED", -18.0160,  126.3033,   180.0,200706,   506, , ,D,000391
ASN00002022,                        "MOUNT WINIFRED", -18.0160,  126.3033,   180.0,200811,   990,D, ,D,000391
ASN00002022,                        "MOUNT WINIFRED", -18.0160,  126.3033,   180.0,200812,  1318, , ,D,000391
ASN00002022,                        "MOUNT WINIFRED", -18.0160,  126.3033,   180.0,200901,  2216, , ,D,000391
ASN00002022,                        "MOUNT WINIFRED", -18.0160,  126.3033,   180.0,200902,  1404, , ,D,000391
ASN00002022,                        "MOUNT WINIFRED", -18.0160,  126.3033,   180.0,200903,   412, , ,D,000391
ASN00002022,                        "MOUNT WINIFRED", -18.0160,  126.3033,   180.0,200904,     0, , ,D,000391
ASN00002022,                        "MOUNT WINIFRED", -18.0160,  126.3033,   180.0,200906,    10,A, ,D,000391
ASN00002022,                        "MOUNT WINIFRED", -18.0160,  126.3033,   180.0,200907,     0,B, ,D,000391
ASN00002022,                        "MOUNT WINIFRED", -18.0160,  126.3033,   180.0,200908,     0,B, ,D,000391
ASN00002022,                        "MOUNT WINIFRED", -18.0160,  126.3033,   180.0,200909,     0,C, ,D,000391
ASN00002022,                        "MOUNT WINIFRED", -18.0160,  126.3033,   180.0,200910,    28,C, ,D,000391
ASN00002022,                        "MOUNT WINIFRED", -18.0160,  126.3033,   180.0,200911,   120, , ,D,000391
ASN00002022,                        "MOUNT WINIFRED", -18.0160,  126.3033,   180.0,200912,   774, , ,D,000391
ASN00002022,                        "MOUNT WINIFRED", -18.0160,  126.3033,   180.0,201004,    80,E, ,D,000391
ASN00002022,                        "MOUNT WINIFRED", -18.0160,  126.3033,   180.0,201005,   462, , ,D,000391
ASN00002022,                        "MOUNT WINIFRED", -18.0160,  126.3033,   180.0,201006,     0, , ,D,000391
ASN00002022,                        "MOUNT WINIFRED", -18.0160,  126.3033,   180.0,201007,   698, , ,D,000391
ASN00002022,                        "MOUNT WINIFRED", -18.0160,  126.3033,   180.0,201008,    40,B, ,D,000391
ASN00002022,                        "MOUNT WINIFRED", -18.0160,  126.3033,   180.0,201009,   158, , ,D,000391
ASN00002022,                        "MOUNT WINIFRED", -18.0160,  126.3033,   180.0,201010,   592, , ,D,000391
ASN00002022,                        "MOUNT WINIFRED", -18.0160,  126.3033,   180.0,201011,    76, , ,D,000391
ASN00002022,                        "MOUNT WINIFRED", -18.0160,  126.3033,   180.0,201012,  1042, , ,D,000391
ASN00002022,                        "MOUNT WINIFRED", -18.0160,  126.3033,   180.0,201101,  2164,A, ,D,000391
ASN00002022,                        "MOUNT WINIFRED", -18.0160,  126.3033,   180.0,201107,     6, , ,D,000391
ASN00002022,                        "MOUNT WINIFRED", -18.0160,  126.3033,   180.0,201108,     4,C, ,D,000391
ASN00002022,                        "MOUNT WINIFRED", -18.0160,  126.3033,   180.0,201109,    16,C, ,D,000391
ASN00002022,                        "MOUNT WINIFRED", -18.0160,  126.3033,   180.0,201110,   120, , ,D,000391
ASN00002022,                        "MOUNT WINIFRED", -18.0160,  126.3033,   180.0,201112,  1692, , ,D,000391
ASN00002022,                        "MOUNT WINIFRED", -18.0160,  126.3033,   180.0,201205,     0, , ,D,000391
ASN00002022,                        "MOUNT WINIFRED", -18.0160,  126.3033,   180.0,201206,     0, , ,D,000391
