GHCN identifier,Station_name,Latitude,Longitude,Elevation,yearmonth,Precipitation_value,Measurement_flag,Quality_control_flag,Source_flag,Source_index
ASN00006020,                               "EDAGGEE", -25.3600,  114.2292,    30.0,191502,   688, , ,D,000740
ASN00006020,                               "EDAGGEE", -25.3600,  114.2292,    30.0,191503,     0, , ,D,000740
ASN00006020,                               "EDAGGEE", -25.3600,  114.2292,    30.0,191504,   121, , ,D,000740
ASN00006020,                               "EDAGGEE", -25.3600,  114.2292,    30.0,191505,   655, , ,D,000740
ASN00006020,                               "EDAGGEE", -25.3600,  114.2292,    30.0,191506,  1321, , ,D,000740
ASN00006020,                               "EDAGGEE", -25.3600,  114.2292,    30.0,191507,    86, , ,D,000740
ASN00006020,                               "EDAGGEE", -25.3600,  114.2292,    30.0,191508,     0, , ,D,000740
ASN00006020,                               "EDAGGEE", -25.3600,  114.2292,    30.0,191509,    86, , ,D,000740
ASN00006020,                               "EDAGGEE", -25.3600,  114.2292,    30.0,191510,     0, , ,D,000740
ASN00006020,                               "EDAGGEE", -25.3600,  114.2292,    30.0,191511,     0, , ,D,000740
ASN00006020,                               "EDAGGEE", -25.3600,  114.2292,    30.0,191512,     0, , ,D,000740
ASN00006020,                               "EDAGGEE", -25.3600,  114.2292,    30.0,191601,   236, , ,D,000740
ASN00006020,                               "EDAGGEE", -25.3600,  114.2292,    30.0,191602,    76, , ,D,000740
ASN00006020,                               "EDAGGEE", -25.3600,  114.2292,    30.0,191603,   224, , ,D,000740
ASN00006020,                               "EDAGGEE", -25.3600,  114.2292,    30.0,191604,     0, , ,D,000740
ASN00006020,                               "EDAGGEE", -25.3600,  114.2292,    30.0,191605,   270, , ,D,000740
ASN00006020,                               "EDAGGEE", -25.3600,  114.2292,    30.0,191606,   891, , ,D,000740
ASN00006020,                               "EDAGGEE", -25.3600,  114.2292,    30.0,191607,   152, , ,D,000740
ASN00006020,                               "EDAGGEE", -25.3600,  114.2292,    30.0,191608,    92, , ,D,000740
ASN00006020,                               "EDAGGEE", -25.3600,  114.2292,    30.0,191609,     0, , ,D,000740
ASN00006020,                               "EDAGGEE", -25.3600,  114.2292,    30.0,191610,   437, , ,D,000740
ASN00006020,                               "EDAGGEE", -25.3600,  114.2292,    30.0,191611,     0, , ,D,000740
ASN00006020,                               "EDAGGEE", -25.3600,  114.2292,    30.0,191612,     0, , ,D,000740
ASN00006020,                               "EDAGGEE", -25.3600,  114.2292,    30.0,191701,   403, , ,D,000740
ASN00006020,                               "EDAGGEE", -25.3600,  114.2292,    30.0,191702,     0, , ,D,000740
ASN00006020,                               "EDAGGEE", -25.3600,  114.2292,    30.0,191703,    74, , ,D,000740
ASN00006020,                               "EDAGGEE", -25.3600,  114.2292,    30.0,191704,     0, , ,D,000740
ASN00006020,                               "EDAGGEE", -25.3600,  114.2292,    30.0,191705,     0, , ,D,000740
ASN00006020,                               "EDAGGEE", -25.3600,  114.2292,    30.0,191706,   874, , ,D,000740
ASN00006020,                               "EDAGGEE", -25.3600,  114.2292,    30.0,191707,   408, , ,D,000740
ASN00006020,                               "EDAGGEE", -25.3600,  114.2292,    30.0,191708,   210, , ,D,000740
ASN00006020,                               "EDAGGEE", -25.3600,  114.2292,    30.0,191709,   112, , ,D,000740
ASN00006020,                               "EDAGGEE", -25.3600,  114.2292,    30.0,191710,     0, , ,D,000740
ASN00006020,                               "EDAGGEE", -25.3600,  114.2292,    30.0,191711,     0, , ,D,000740
ASN00006020,                               "EDAGGEE", -25.3600,  114.2292,    30.0,191712,     0, , ,D,000740
ASN00006020,                               "EDAGGEE", -25.3600,  114.2292,    30.0,191801,    61, , ,D,000740
ASN00006020,                               "EDAGGEE", -25.3600,  114.2292,    30.0,191802,   277, , ,D,000740
ASN00006020,                               "EDAGGEE", -25.3600,  114.2292,    30.0,191803,   254, , ,D,000740
ASN00006020,                               "EDAGGEE", -25.3600,  114.2292,    30.0,191804,    46, , ,D,000740
ASN00006020,                               "EDAGGEE", -25.3600,  114.2292,    30.0,191805,   734, , ,D,000740
ASN00006020,                               "EDAGGEE", -25.3600,  114.2292,    30.0,191806,   353, , ,D,000740
ASN00006020,                               "EDAGGEE", -25.3600,  114.2292,    30.0,191807,   371, , ,D,000740
ASN00006020,                               "EDAGGEE", -25.3600,  114.2292,    30.0,191808,    38, , ,D,000740
ASN00006020,                               "EDAGGEE", -25.3600,  114.2292,    30.0,191809,     0, , ,D,000740
ASN00006020,                               "EDAGGEE", -25.3600,  114.2292,    30.0,191810,     0, , ,D,000740
ASN00006020,                               "EDAGGEE", -25.3600,  114.2292,    30.0,191811,     0, , ,D,000740
ASN00006020,                               "EDAGGEE", -25.3600,  114.2292,    30.0,191812,     0, , ,D,000740
ASN00006020,                               "EDAGGEE", -25.3600,  114.2292,    30.0,191901,     0, , ,D,000740
ASN00006020,                               "EDAGGEE", -25.3600,  114.2292,    30.0,191902,     0, , ,D,000740
ASN00006020,                               "EDAGGEE", -25.3600,  114.2292,    30.0,191903,     0, , ,D,000740
ASN00006020,                               "EDAGGEE", -25.3600,  114.2292,    30.0,191904,     0, , ,D,000740
ASN00006020,                               "EDAGGEE", -25.3600,  114.2292,    30.0,191905,     0, , ,D,000740
ASN00006020,                               "EDAGGEE", -25.3600,  114.2292,    30.0,191906,   909, , ,D,000740
ASN00006020,                               "EDAGGEE", -25.3600,  114.2292,    30.0,191907,   443, , ,D,000740
ASN00006020,                               "EDAGGEE", -25.3600,  114.2292,    30.0,191908,    56, , ,D,000740
ASN00006020,                               "EDAGGEE", -25.3600,  114.2292,    30.0,191909,     0, , ,D,000740
ASN00006020,                               "EDAGGEE", -25.3600,  114.2292,    30.0,191910,     0, , ,D,000740
ASN00006020,                               "EDAGGEE", -25.3600,  114.2292,    30.0,191911,     0, , ,D,000740
ASN00006020,                               "EDAGGEE", -25.3600,  114.2292,    30.0,191912,     0, , ,D,000740
ASN00006020,                               "EDAGGEE", -25.3600,  114.2292,    30.0,192001,    79, , ,D,000740
ASN00006020,                               "EDAGGEE", -25.3600,  114.2292,    30.0,192002,     0, , ,D,000740
ASN00006020,                               "EDAGGEE", -25.3600,  114.2292,    30.0,192003,   225, , ,D,000740
ASN00006020,                               "EDAGGEE", -25.3600,  114.2292,    30.0,192004,   498, , ,D,000740
ASN00006020,                               "EDAGGEE", -25.3600,  114.2292,    30.0,192005,   254, , ,D,000740
ASN00006020,                               "EDAGGEE", -25.3600,  114.2292,    30.0,192006,   228, , ,D,000740
ASN00006020,                               "EDAGGEE", -25.3600,  114.2292,    30.0,192007,    79, , ,D,000740
ASN00006020,                               "EDAGGEE", -25.3600,  114.2292,    30.0,192008,   299, , ,D,000740
ASN00006020,                               "EDAGGEE", -25.3600,  114.2292,    30.0,192009,   110, , ,D,000740
ASN00006020,                               "EDAGGEE", -25.3600,  114.2292,    30.0,192010,     0, , ,D,000740
ASN00006020,                               "EDAGGEE", -25.3600,  114.2292,    30.0,192011,     0, , ,D,000740
ASN00006020,                               "EDAGGEE", -25.3600,  114.2292,    30.0,192012,     0, , ,D,000740
ASN00006020,                               "EDAGGEE", -25.3600,  114.2292,    30.0,192101,     0, , ,D,000740
ASN00006020,                               "EDAGGEE", -25.3600,  114.2292,    30.0,192102,  1340, , ,D,000740
ASN00006020,                               "EDAGGEE", -25.3600,  114.2292,    30.0,192103,   194, , ,D,000740
ASN00006020,                               "EDAGGEE", -25.3600,  114.2292,    30.0,192104,    46, , ,D,000740
ASN00006020,                               "EDAGGEE", -25.3600,  114.2292,    30.0,192105,  1592, , ,D,000740
ASN00006020,                               "EDAGGEE", -25.3600,  114.2292,    30.0,192106,   605, , ,D,000740
ASN00006020,                               "EDAGGEE", -25.3600,  114.2292,    30.0,192107,    41, , ,D,000740
ASN00006020,                               "EDAGGEE", -25.3600,  114.2292,    30.0,192108,   267, , ,D,000740
ASN00006020,                               "EDAGGEE", -25.3600,  114.2292,    30.0,192109,     0, , ,D,000740
ASN00006020,                               "EDAGGEE", -25.3600,  114.2292,    30.0,192110,     0, , ,D,000740
ASN00006020,                               "EDAGGEE", -25.3600,  114.2292,    30.0,192111,     0, , ,D,000740
ASN00006020,                               "EDAGGEE", -25.3600,  114.2292,    30.0,192112,     0, , ,D,000740
ASN00006020,                               "EDAGGEE", -25.3600,  114.2292,    30.0,192201,     0, , ,D,000740
ASN00006020,                               "EDAGGEE", -25.3600,  114.2292,    30.0,192202,     0, , ,D,000740
ASN00006020,                               "EDAGGEE", -25.3600,  114.2292,    30.0,192203,   628, , ,D,000740
ASN00006020,                               "EDAGGEE", -25.3600,  114.2292,    30.0,192204,   211, , ,D,000740
ASN00006020,                               "EDAGGEE", -25.3600,  114.2292,    30.0,192205,   396, , ,D,000740
ASN00006020,                               "EDAGGEE", -25.3600,  114.2292,    30.0,192206,   266, , ,D,000740
ASN00006020,                               "EDAGGEE", -25.3600,  114.2292,    30.0,192207,   178, , ,D,000740
ASN00006020,                               "EDAGGEE", -25.3600,  114.2292,    30.0,192208,    63, , ,D,000740
ASN00006020,                               "EDAGGEE", -25.3600,  114.2292,    30.0,192209,    36, , ,D,000740
ASN00006020,                               "EDAGGEE", -25.3600,  114.2292,    30.0,192210,     0, , ,D,000740
ASN00006020,                               "EDAGGEE", -25.3600,  114.2292,    30.0,192211,     0, , ,D,000740
ASN00006020,                               "EDAGGEE", -25.3600,  114.2292,    30.0,192212,     0, , ,D,000740
ASN00006020,                               "EDAGGEE", -25.3600,  114.2292,    30.0,192301,  1610, , ,D,000740
ASN00006020,                               "EDAGGEE", -25.3600,  114.2292,    30.0,192302,     0, , ,D,000740
ASN00006020,                               "EDAGGEE", -25.3600,  114.2292,    30.0,192303,   241, , ,D,000740
ASN00006020,                               "EDAGGEE", -25.3600,  114.2292,    30.0,192304,   822, , ,D,000740
