GHCN identifier,Station_name,Latitude,Longitude,Elevation,yearmonth,Precipitation_value,Measurement_flag,Quality_control_flag,Source_flag,Source_index
AG000060590,                              "EL GOLEA",  30.3300,    2.5300,   397.0,189111,   330, , ,R,106734
AG000060590,                              "EL GOLEA",  30.3300,    2.5300,   397.0,189112,    70, , ,R,106734
AG000060590,                              "EL-GOLEA",  30.5667,    2.8667,   397.0,189201,     0, , ,D,000011
AG000060590,                              "EL-GOLEA",  30.5667,    2.8667,   397.0,189202,    20, , ,D,000011
AG000060590,                              "EL-GOLEA",  30.5667,    2.8667,   397.0,189203,     0, , ,D,000011
AG000060590,                              "EL-GOLEA",  30.5667,    2.8667,   397.0,189204,    94, , ,D,000011
AG000060590,                              "EL-GOLEA",  30.5667,    2.8667,   397.0,189205,   124, , ,D,000011
AG000060590,                              "EL-GOLEA",  30.5667,    2.8667,   397.0,189206,     0, , ,D,000011
AG000060590,                              "EL-GOLEA",  30.5667,    2.8667,   397.0,189207,     0, , ,D,000011
AG000060590,                              "EL-GOLEA",  30.5667,    2.8667,   397.0,189208,     0, , ,D,000011
AG000060590,                              "EL-GOLEA",  30.5667,    2.8667,   397.0,189209,     0, , ,D,000011
AG000060590,                              "EL-GOLEA",  30.5667,    2.8667,   397.0,189210,    81, , ,D,000011
AG000060590,                              "EL-GOLEA",  30.5667,    2.8667,   397.0,189211,    40, , ,D,000011
AG000060590,                              "EL-GOLEA",  30.5667,    2.8667,   397.0,189212,   298, , ,D,000011
AG000060590,                              "EL-GOLEA",  30.5667,    2.8667,   397.0,189301,    15, , ,D,000011
AG000060590,                              "EL-GOLEA",  30.5667,    2.8667,   397.0,189302,     0, , ,D,000011
AG000060590,                              "EL-GOLEA",  30.5667,    2.8667,   397.0,189303,     5, , ,D,000011
AG000060590,                              "EL-GOLEA",  30.5667,    2.8667,   397.0,189304,   100, , ,D,000011
AG000060590,                              "EL-GOLEA",  30.5667,    2.8667,   397.0,189305,     0, , ,D,000011
AG000060590,                              "EL-GOLEA",  30.5667,    2.8667,   397.0,189306,     0, , ,D,000011
AG000060590,                              "EL-GOLEA",  30.5667,    2.8667,   397.0,189307,     0, , ,D,000011
AG000060590,                              "EL-GOLEA",  30.5667,    2.8667,   397.0,189308,     0, , ,D,000011
AG000060590,                              "EL-GOLEA",  30.5667,    2.8667,   397.0,189309,     0, , ,D,000011
AG000060590,                              "EL-GOLEA",  30.5667,    2.8667,   397.0,189310,     0, , ,D,000011
AG000060590,                              "EL-GOLEA",  30.5667,    2.8667,   397.0,189311,     0, , ,D,000011
AG000060590,                              "EL-GOLEA",  30.5667,    2.8667,   397.0,189312,   134, , ,D,000011
AG000060590,                              "EL GOLEA",  30.3300,    2.5300,   397.0,189401,     0, , ,R,106734
AG000060590,                              "EL-GOLEA",  30.5667,    2.8667,   397.0,189402,     0, , ,D,000011
AG000060590,                              "EL-GOLEA",  30.5667,    2.8667,   397.0,189403,     0, , ,D,000011
AG000060590,                              "EL-GOLEA",  30.5667,    2.8667,   397.0,189404,     0, , ,D,000011
AG000060590,                              "EL-GOLEA",  30.5667,    2.8667,   397.0,189405,     0, , ,D,000011
AG000060590,                              "EL-GOLEA",  30.5667,    2.8667,   397.0,189406,     0, , ,D,000011
AG000060590,                              "EL-GOLEA",  30.5667,    2.8667,   397.0,189407,    10, , ,D,000011
AG000060590,                              "EL-GOLEA",  30.5667,    2.8667,   397.0,189408,     0, , ,D,000011
AG000060590,                              "EL-GOLEA",  30.5667,    2.8667,   397.0,189409,     0, , ,D,000011
AG000060590,                              "EL-GOLEA",  30.5667,    2.8667,   397.0,189410,     0, , ,D,000011
AG000060590,                              "EL-GOLEA",  30.5667,    2.8667,   397.0,189411,     3, , ,D,000011
AG000060590,                              "EL-GOLEA",  30.5667,    2.8667,   397.0,189412,   146, , ,D,000011
AG000060590,                              "EL-GOLEA",  30.5667,    2.8667,   397.0,189501,     0, , ,D,000011
AG000060590,                              "EL-GOLEA",  30.5667,    2.8667,   397.0,189502,    28, , ,D,000011
AG000060590,                              "EL-GOLEA",  30.5667,    2.8667,   397.0,189503,     3, , ,D,000011
AG000060590,                              "EL-GOLEA",  30.5667,    2.8667,   397.0,189504,     0, , ,D,000011
AG000060590,                              "EL-GOLEA",  30.5667,    2.8667,   397.0,189505,     5, , ,D,000011
AG000060590,                              "EL-GOLEA",  30.5667,    2.8667,   397.0,189506,     0, , ,D,000011
AG000060590,                              "EL-GOLEA",  30.5667,    2.8667,   397.0,189507,     0, , ,D,000011
