GHCN identifier,Station_name,Latitude,Longitude,Elevation,yearmonth,Precipitation_value,Measurement_flag,Quality_control_flag,Source_flag,Source_index
AR000875440,                               "PEHUAJO", -35.8670,  -61.9000,    85.0,189701,   450, , ,R,078583
AR000875440,                               "PEHUAJO", -35.8670,  -61.9000,    85.0,189702,  1100, , ,R,078583
AR000875440,                               "PEHUAJO", -35.8670,  -61.9000,    85.0,189703,  1390, , ,R,078583
AR000875440,                               "PEHUAJO", -35.8670,  -61.9000,    85.0,189704,    20, , ,R,078583
AR000875440,                               "PEHUAJO", -35.8670,  -61.9000,    85.0,189705,   350, , ,R,078583
AR000875440,                               "PEHUAJO", -35.8670,  -61.9000,    85.0,189706,   230, , ,R,078583
AR000875440,                               "PEHUAJO", -35.8670,  -61.9000,    85.0,189707,   150, , ,R,078583
AR000875440,                               "PEHUAJO", -35.8670,  -61.9000,    85.0,189708,   110, , ,R,078583
AR000875440,                               "PEHUAJO", -35.8670,  -61.9000,    85.0,189709,    60, , ,R,078583
AR000875440,                               "PEHUAJO", -35.8670,  -61.9000,    85.0,189710,   670, , ,R,078583
AR000875440,                               "PEHUAJO", -35.8670,  -61.9000,    85.0,189711,   450, , ,R,078583
AR000875440,                               "PEHUAJO", -35.8670,  -61.9000,    85.0,189712,   850, , ,R,078583
AR000875440,                               "PEHUAJO", -35.8670,  -61.9000,    85.0,189801,  1480, , ,R,078583
AR000875440,                               "PEHUAJO", -35.8670,  -61.9000,    85.0,189802,   350, , ,R,078583
AR000875440,                               "PEHUAJO", -35.8670,  -61.9000,    85.0,189803,  2400, , ,R,078583
AR000875440,                               "PEHUAJO", -35.8670,  -61.9000,    85.0,189804,   520, , ,R,078583
AR000875440,                               "PEHUAJO", -35.8670,  -61.9000,    85.0,189805,    50, , ,R,078583
AR000875440,                               "PEHUAJO", -35.8670,  -61.9000,    85.0,189806,  1370, , ,R,078583
AR000875440,                               "PEHUAJO", -35.8670,  -61.9000,    85.0,189807,    20, , ,R,078583
AR000875440,                               "PEHUAJO", -35.8670,  -61.9000,    85.0,189808,     0, , ,R,078583
AR000875440,                               "PEHUAJO", -35.8670,  -61.9000,    85.0,189809,   310, , ,R,078583
AR000875440,                               "PEHUAJO", -35.8670,  -61.9000,    85.0,189810,   400, , ,R,078583
