GHCN identifier,Station_name,Latitude,Longitude,Elevation,yearmonth,Precipitation_value,Measurement_flag,Quality_control_flag,Source_flag,Source_index
ARM00087506,                         "MALARGUE AERO", -35.5000,  -69.5833,  1425.0,196101,    22, , ,W,122662
ARM00087506,                         "MALARGUE AERO", -35.5000,  -69.5833,  1425.0,196102,    10, , ,W,122662
ARM00087506,                         "MALARGUE AERO", -35.5000,  -69.5833,  1425.0,196103,   186, , ,W,122662
ARM00087506,                         "MALARGUE AERO", -35.5000,  -69.5833,  1425.0,196104,    36, , ,W,122662
ARM00087506,                         "MALARGUE AERO", -35.5000,  -69.5833,  1425.0,196105,   136, , ,W,122662
ARM00087506,                         "MALARGUE AERO", -35.5000,  -69.5833,  1425.0,196106,   588, , ,W,122662
ARM00087506,                         "MALARGUE AERO", -35.5000,  -69.5833,  1425.0,196107,    52, , ,W,122662
ARM00087506,                         "MALARGUE AERO", -35.5000,  -69.5833,  1425.0,196108,   246, , ,W,122662
ARM00087506,                         "MALARGUE AERO", -35.5000,  -69.5833,  1425.0,196109,   249, , ,W,122662
ARM00087506,                         "MALARGUE AERO", -35.5000,  -69.5833,  1425.0,196110,   134, , ,W,122662
ARM00087506,                         "MALARGUE AERO", -35.5000,  -69.5833,  1425.0,196111,    28, , ,W,122662
ARM00087506,                         "MALARGUE AERO", -35.5000,  -69.5833,  1425.0,196112,    80, , ,W,122662
ARM00087506,                         "MALARGUE AERO", -35.5000,  -69.5833,  1425.0,196201,   223, , ,W,122662
ARM00087506,                         "MALARGUE AERO", -35.5000,  -69.5833,  1425.0,196202,   207, , ,W,122662
ARM00087506,                         "MALARGUE AERO", -35.5000,  -69.5833,  1425.0,196203,   136, , ,W,122662
ARM00087506,                         "MALARGUE AERO", -35.5000,  -69.5833,  1425.0,196204,     8, , ,W,122662
ARM00087506,                         "MALARGUE AERO", -35.5000,  -69.5833,  1425.0,196205,   125, , ,W,122662
ARM00087506,                         "MALARGUE AERO", -35.5000,  -69.5833,  1425.0,196206,   537, , ,W,122662
ARM00087506,                         "MALARGUE AERO", -35.5000,  -69.5833,  1425.0,196207,    98, , ,W,122662
ARM00087506,                         "MALARGUE AERO", -35.5000,  -69.5833,  1425.0,196208,    60, , ,W,122662
ARM00087506,                         "MALARGUE AERO", -35.5000,  -69.5833,  1425.0,196209,    10, , ,W,122662
ARM00087506,                         "MALARGUE AERO", -35.5000,  -69.5833,  1425.0,196210,   174, , ,W,122662
ARM00087506,                         "MALARGUE AERO", -35.5000,  -69.5833,  1425.0,196211,    90, , ,W,122662
ARM00087506,                         "MALARGUE AERO", -35.5000,  -69.5833,  1425.0,196212,   334, , ,W,122662
ARM00087506,                         "MALARGUE AERO", -35.5000,  -69.5833,  1425.0,196301,   297, , ,W,122662
ARM00087506,                         "MALARGUE AERO", -35.5000,  -69.5833,  1425.0,196302,  1561, , ,W,122662
ARM00087506,                         "MALARGUE AERO", -35.5000,  -69.5833,  1425.0,196303,   413, , ,W,122662
