GHCN identifier,Station_name,Latitude,Longitude,Elevation,yearmonth,Precipitation_value,Measurement_flag,Quality_control_flag,Source_flag,Source_index
ASN00008121,                         "THREE SPRINGS", -29.5339,  115.7628,   249.0,190701,     0, , ,D,001147
ASN00008121,                         "THREE SPRINGS", -29.5339,  115.7628,   249.0,190702,   130, , ,D,001147
ASN00008121,                         "THREE SPRINGS", -29.5339,  115.7628,   249.0,190703,   274, , ,D,001147
ASN00008121,                         "THREE SPRINGS", -29.5339,  115.7628,   249.0,190704,   174, , ,D,001147
ASN00008121,                         "THREE SPRINGS", -29.5339,  115.7628,   249.0,190705,   602, , ,D,001147
ASN00008121,                         "THREE SPRINGS", -29.5339,  115.7628,   249.0,190706,   973, , ,D,001147
ASN00008121,                         "THREE SPRINGS", -29.5339,  115.7628,   249.0,190707,  1608, , ,D,001147
ASN00008121,                         "THREE SPRINGS", -29.5339,  115.7628,   249.0,190708,   663, , ,D,001147
ASN00008121,                         "THREE SPRINGS", -29.5339,  115.7628,   249.0,190709,   363, , ,D,001147
ASN00008121,                         "THREE SPRINGS", -29.5339,  115.7628,   249.0,190710,    76, , ,D,001147
ASN00008121,                         "THREE SPRINGS", -29.5339,  115.7628,   249.0,190711,     8, , ,D,001147
ASN00008121,                         "THREE SPRINGS", -29.5339,  115.7628,   249.0,190712,     0, , ,D,001147
ASN00008121,                         "THREE SPRINGS", -29.5339,  115.7628,   249.0,190801,     0, , ,D,001147
ASN00008121,                         "THREE SPRINGS", -29.5339,  115.7628,   249.0,190802,     0, , ,D,001147
ASN00008121,                         "THREE SPRINGS", -29.5339,  115.7628,   249.0,190804,   366, , ,D,001147
ASN00008121,                         "THREE SPRINGS", -29.5339,  115.7628,   249.0,190805,  1012, , ,D,001147
ASN00008121,                         "THREE SPRINGS", -29.5339,  115.7628,   249.0,190806,   708, , ,D,001147
ASN00008121,                         "THREE SPRINGS", -29.5339,  115.7628,   249.0,190807,   638, , ,D,001147
ASN00008121,                         "THREE SPRINGS", -29.5339,  115.7628,   249.0,190808,   255, , ,D,001147
ASN00008121,                         "THREE SPRINGS", -29.5339,  115.7628,   249.0,190809,    87, , ,D,001147
ASN00008121,                         "THREE SPRINGS", -29.5339,  115.7628,   249.0,190810,   170, , ,D,001147
ASN00008121,                         "THREE SPRINGS", -29.5339,  115.7628,   249.0,190811,   180, , ,D,001147
ASN00008121,                         "THREE SPRINGS", -29.5339,  115.7628,   249.0,190812,    15, , ,D,001147
ASN00008121,                         "THREE SPRINGS", -29.5339,  115.7628,   249.0,190901,   416, , ,D,001147
ASN00008121,                         "THREE SPRINGS", -29.5339,  115.7628,   249.0,190902,   394, , ,D,001147
ASN00008121,                         "THREE SPRINGS", -29.5339,  115.7628,   249.0,190903,     8, , ,D,001147
ASN00008121,                         "THREE SPRINGS", -29.5339,  115.7628,   249.0,190904,   237, , ,D,001147
ASN00008121,                         "THREE SPRINGS", -29.5339,  115.7628,   249.0,190905,   274, , ,D,001147
ASN00008121,                         "THREE SPRINGS", -29.5339,  115.7628,   249.0,190906,   734, , ,D,001147
ASN00008121,                         "THREE SPRINGS", -29.5339,  115.7628,   249.0,190907,   436, , ,D,001147
ASN00008121,                         "THREE SPRINGS", -29.5339,  115.7628,   249.0,190908,  1391, , ,D,001147
ASN00008121,                         "THREE SPRINGS", -29.5339,  115.7628,   249.0,190909,   440, , ,D,001147
ASN00008121,                         "THREE SPRINGS", -29.5339,  115.7628,   249.0,190910,   364, , ,D,001147
ASN00008121,                         "THREE SPRINGS", -29.5339,  115.7628,   249.0,190911,    28, , ,D,001147
ASN00008121,                         "THREE SPRINGS", -29.5339,  115.7628,   249.0,190912,    33, , ,D,001147
ASN00008121,                         "THREE SPRINGS", -29.5339,  115.7628,   249.0,191001,     0, , ,D,001147
ASN00008121,                         "THREE SPRINGS", -29.5339,  115.7628,   249.0,191002,   798, , ,D,001147
ASN00008121,                         "THREE SPRINGS", -29.5339,  115.7628,   249.0,191003,     0, , ,D,001147
ASN00008121,                         "THREE SPRINGS", -29.5339,  115.7628,   249.0,191004,    13, , ,D,001147
ASN00008121,                         "THREE SPRINGS", -29.5339,  115.7628,   249.0,191005,   977, , ,D,001147
ASN00008121,                         "THREE SPRINGS", -29.5339,  115.7628,   249.0,191006,  1138, , ,D,001147
ASN00008121,                         "THREE SPRINGS", -29.5339,  115.7628,   249.0,191007,   986, , ,D,001147
ASN00008121,                         "THREE SPRINGS", -29.5339,  115.7628,   249.0,191008,   324, , ,D,001147
ASN00008121,                         "THREE SPRINGS", -29.5339,  115.7628,   249.0,191009,   304, , ,D,001147
ASN00008121,                         "THREE SPRINGS", -29.5339,  115.7628,   249.0,191010,   251, , ,D,001147
