GHCN identifier,Station_name,Latitude,Longitude,Elevation,yearmonth,Precipitation_value,Measurement_flag,Quality_control_flag,Source_flag,Source_index
AGM00060540,                            "EL-KHEITER",  34.1500,    0.0700,  1001.0,198701,   130, , ,R,106695
AGM00060540,                            "EL-KHEITER",  34.1500,    0.0700,  1001.0,198702,  2100, , ,R,106695
AGM00060540,                            "EL-KHEITER",  34.1500,    0.0700,  1001.0,198703,     0, , ,R,106695
AGM00060540,                            "EL-KHEITER",  34.1500,    0.0700,  1001.0,198704,    90, , ,R,106695
AGM00060540,                            "EL-KHEITER",  34.1500,    0.0700,  1001.0,198705,    20, , ,R,106695
AGM00060540,                            "EL-KHEITER",  34.1500,    0.0700,  1001.0,198706,   110, , ,R,106695
AGM00060540,                            "EL-KHEITER",  34.1500,    0.0700,  1001.0,198707,    40, , ,R,106695
AGM00060540,                            "EL-KHEITER",  34.1500,    0.0700,  1001.0,198708,  1750, , ,R,106695
AGM00060540,                            "EL-KHEITER",  34.1500,    0.0700,  1001.0,198709,    30, , ,R,106695
AGM00060540,                            "EL-KHEITER",  34.1500,    0.0700,  1001.0,198710,   120, , ,R,106695
AGM00060540,                            "EL-KHEITER",  34.1500,    0.0700,  1001.0,198711,   240, , ,R,106695
AGM00060540,                            "EL-KHEITER",  34.1500,    0.0700,  1001.0,198712,   150, , ,R,106695
AGM00060540,                            "EL-KHEITER",  34.1500,    0.0700,  1001.0,198801,     0, , ,R,106695
AGM00060540,                            "EL-KHEITER",  34.1500,    0.0700,  1001.0,198802,    50, , ,R,106695
AGM00060540,                            "EL-KHEITER",  34.1500,    0.0700,  1001.0,198803,    40, , ,R,106695
AGM00060540,                            "EL-KHEITER",  34.1500,    0.0700,  1001.0,198804,   230, , ,R,106695
AGM00060540,                            "EL-KHEITER",  34.1500,    0.0700,  1001.0,198806,   210, , ,R,106695
AGM00060540,                            "EL-KHEITER",  34.1500,    0.0700,  1001.0,198807,    20, , ,R,106695
AGM00060540,                            "EL-KHEITER",  34.1500,    0.0700,  1001.0,198808,    90, , ,R,106695
AGM00060540,                            "EL-KHEITER",  34.1500,    0.0700,  1001.0,198809,    50, , ,R,106695
AGM00060540,                            "EL-KHEITER",  34.1500,    0.0700,  1001.0,198810,   210, , ,R,106695
AGM00060540,                            "EL-KHEITER",  34.1500,    0.0700,  1001.0,198811,   320, , ,R,106695
AGM00060540,                            "EL-KHEITER",  34.1500,    0.0700,  1001.0,198812,    40, , ,R,106695
AGM00060540,                            "EL-KHEITER",  34.1500,    0.0700,  1001.0,198901,    80, , ,R,106695
AGM00060540,                            "EL-KHEITER",  34.1500,    0.0700,  1001.0,198902,    50, , ,R,106695
AGM00060540,                            "EL-KHEITER",  34.1500,    0.0700,  1001.0,198903,   370, , ,R,106695
AGM00060540,                            "EL-KHEITER",  34.1500,    0.0700,  1001.0,198905,    70, , ,R,106695
AGM00060540,                            "EL-KHEITER",  34.1500,    0.0700,  1001.0,198906,   550, , ,R,106695
AGM00060540,                            "EL-KHEITER",  34.1500,    0.0700,  1001.0,198907,    20, , ,R,106695
AGM00060540,                            "EL-KHEITER",  34.1500,    0.0700,  1001.0,198908,   500, , ,R,106695
AGM00060540,                            "EL-KHEITER",  34.1500,    0.0700,  1001.0,198909,    90, , ,R,106695
AGM00060540,                            "EL-KHEITER",  34.1500,    0.0700,  1001.0,198911,    90, , ,R,106695
AGM00060540,                            "EL-KHEITER",  34.1500,    0.0700,  1001.0,198912,   210, , ,R,106695
AGM00060540,                            "EL-KHEITER",  34.1500,    0.0700,  1001.0,199003,   130, , ,R,106695
AGM00060540,                            "EL KHEITER",  34.1500,    0.0700,  1000.0,199004,   150, , ,R,106696
AGM00060540,                            "EL-KHEITER",  34.1500,    0.0700,  1001.0,199005,   430, , ,R,106695
AGM00060540,                            "EL-KHEITER",  34.1500,    0.0700,  1001.0,199006,    60, , ,R,106695
AGM00060540,                            "EL-KHEITER",  34.1500,    0.0700,  1001.0,199008,    80, , ,R,106695
AGM00060540,                            "EL-KHEITER",  34.1500,    0.0700,  1001.0,199009,   160, , ,R,106695
AGM00060540,                            "EL-KHEITER",  34.1500,    0.0700,  1001.0,199010,   110, , ,R,106695
AGM00060540,                            "EL-KHEITER",  34.1500,    0.0700,  1001.0,199011,   390, , ,R,106695
AGM00060540,                            "EL-KHEITER",  34.1500,    0.0700,  1001.0,199012,   140, , ,R,106695
AGM00060540,                            "EL-KHEITER",  34.1500,    0.0700,  1001.0,199101,   160, , ,R,106695
AGM00060540,                            "EL-KHEITER",  34.1500,    0.0700,  1001.0,199102,   170, , ,R,106695
AGM00060540,                            "EL KHEITER",  34.1500,    0.0700,  1000.0,199103,  1060, , ,R,106696
AGM00060540,                            "EL-KHEITER",  34.1500,    0.0700,  1001.0,199104,   190, , ,R,106695
