GHCN identifier,Station_name,Latitude,Longitude,Elevation,yearmonth,Precipitation_value,Measurement_flag,Quality_control_flag,Source_flag,Source_index
ASN00009015,                     "KARRAGULLEN NORTH", -32.0892,  116.1250,   330.0,196201,   249, , ,D,001346
ASN00009015,                     "KARRAGULLEN NORTH", -32.0892,  116.1250,   330.0,196202,    43, , ,D,001346
ASN00009015,                     "KARRAGULLEN NORTH", -32.0892,  116.1250,   330.0,196203,     0, , ,D,001346
ASN00009015,                     "KARRAGULLEN NORTH", -32.0892,  116.1250,   330.0,196204,   180, , ,D,001346
ASN00009015,                     "KARRAGULLEN NORTH", -32.0892,  116.1250,   330.0,196205,  2663, , ,D,001346
ASN00009015,                     "KARRAGULLEN NORTH", -32.0892,  116.1250,   330.0,196207,  1843, , ,D,001346
ASN00009015,                     "KARRAGULLEN NORTH", -32.0892,  116.1250,   330.0,196208,  1316, , ,D,001346
ASN00009015,                     "KARRAGULLEN NORTH", -32.0892,  116.1250,   330.0,196209,   856, , ,D,001346
ASN00009015,                     "KARRAGULLEN NORTH", -32.0892,  116.1250,   330.0,196210,   654, , ,D,001346
ASN00009015,                     "KARRAGULLEN NORTH", -32.0892,  116.1250,   330.0,196211,   744, , ,D,001346
ASN00009015,                     "KARRAGULLEN NORTH", -32.0892,  116.1250,   330.0,196212,     0, , ,D,001346
ASN00009015,                     "KARRAGULLEN NORTH", -32.0892,  116.1250,   330.0,196301,   249, , ,D,001346
ASN00009015,                     "KARRAGULLEN NORTH", -32.0892,  116.1250,   330.0,196302,   175, , ,D,001346
ASN00009015,                     "KARRAGULLEN NORTH", -32.0892,  116.1250,   330.0,196303,   125, , ,D,001346
ASN00009015,                     "KARRAGULLEN NORTH", -32.0892,  116.1250,   330.0,196304,   802, , ,D,001346
ASN00009015,                     "KARRAGULLEN NORTH", -32.0892,  116.1250,   330.0,196305,  3124, , ,D,001346
ASN00009015,                     "KARRAGULLEN NORTH", -32.0892,  116.1250,   330.0,196306,  3380, , ,D,001346
ASN00009015,                     "KARRAGULLEN NORTH", -32.0892,  116.1250,   330.0,196307,  2696, , ,D,001346
ASN00009015,                     "KARRAGULLEN NORTH", -32.0892,  116.1250,   330.0,196308,  3088, , ,D,001346
ASN00009015,                     "KARRAGULLEN NORTH", -32.0892,  116.1250,   330.0,196309,  1059, , ,D,001346
ASN00009015,                     "KARRAGULLEN NORTH", -32.0892,  116.1250,   330.0,196310,   617, , ,D,001346
ASN00009015,                     "KARRAGULLEN NORTH", -32.0892,  116.1250,   330.0,196311,   122, , ,D,001346
ASN00009015,                     "KARRAGULLEN NORTH", -32.0892,  116.1250,   330.0,196401,     0, , ,D,001346
ASN00009015,                     "KARRAGULLEN NORTH", -32.0892,  116.1250,   330.0,196402,     0, , ,D,001346
