GHCN identifier,Station_name,Latitude,Longitude,Elevation,yearmonth,Precipitation_value,Measurement_flag,Quality_control_flag,Source_flag,Source_index
ARMLP087344,                          "CORDOBA AERO", -31.3000,  -64.2000,   474.0,195101,   670, , ,R,078477
ARMLP087344,                          "CORDOBA AERO", -31.3000,  -64.2000,   474.0,195102,   760, , ,R,078477
ARMLP087344,                          "CORDOBA AERO", -31.3000,  -64.2000,   474.0,195103,   610, , ,R,078477
ARMLP087344,                          "CORDOBA AERO", -31.3000,  -64.2000,   474.0,195104,   130, , ,R,078477
ARMLP087344,                          "CORDOBA AERO", -31.3000,  -64.2000,   474.0,195105,    70, , ,R,078477
ARMLP087344,                          "CORDOBA AERO", -31.3000,  -64.2000,   474.0,195106,     0, , ,R,078477
ARMLP087344,                          "CORDOBA AERO", -31.3000,  -64.2000,   474.0,195107,     0, , ,R,078477
ARMLP087344,                          "CORDOBA AERO", -31.3000,  -64.2000,   474.0,195108,   110, , ,R,078477
ARMLP087344,                          "CORDOBA AERO", -31.3000,  -64.2000,   474.0,195109,     0, , ,R,078477
ARMLP087344,                          "CORDOBA AERO", -31.3000,  -64.2000,   474.0,195110,   190, , ,R,078477
ARMLP087344,                          "CORDOBA AERO", -31.3000,  -64.2000,   474.0,195111,   780, , ,R,078477
ARMLP087344,                          "CORDOBA AERO", -31.3000,  -64.2000,   474.0,195112,  1900, , ,R,078477
ARMLP087344,                          "CORDOBA AERO", -31.3000,  -64.2000,   474.0,195201,   930, , ,R,078477
ARMLP087344,                          "CORDOBA AERO", -31.3000,  -64.2000,   474.0,195202,   980, , ,R,078477
ARMLP087344,                          "CORDOBA AERO", -31.3000,  -64.2000,   474.0,195203,   440, , ,R,078477
ARMLP087344,                          "CORDOBA AERO", -31.3000,  -64.2000,   474.0,195204,   230, , ,R,078477
ARMLP087344,                          "CORDOBA AERO", -31.3000,  -64.2000,   474.0,195205,   100, , ,R,078477
ARMLP087344,                          "CORDOBA AERO", -31.3000,  -64.2000,   474.0,195206,    90, , ,R,078477
ARMLP087344,                          "CORDOBA AERO", -31.3000,  -64.2000,   474.0,195207,    70, , ,R,078477
ARMLP087344,                          "CORDOBA AERO", -31.3000,  -64.2000,   474.0,195208,    20, , ,R,078477
ARMLP087344,                          "CORDOBA AERO", -31.3000,  -64.2000,   474.0,195209,   210, , ,R,078477
ARMLP087344,                          "CORDOBA AERO", -31.3000,  -64.2000,   474.0,195210,  1350, , ,R,078477
ARMLP087344,                          "CORDOBA AERO", -31.3000,  -64.2000,   474.0,195211,  1280, , ,R,078477
ARMLP087344,                          "CORDOBA AERO", -31.3000,  -64.2000,   474.0,195212,  1370, , ,R,078477
ARMLP087344,                          "CORDOBA AERO", -31.3000,  -64.2000,   474.0,195301,  1500, , ,R,078477
ARMLP087344,                          "CORDOBA AERO", -31.3000,  -64.2000,   474.0,195302,   360, , ,R,078477
ARMLP087344,                          "CORDOBA AERO", -31.3000,  -64.2000,   474.0,195303,  1510, , ,R,078477
ARMLP087344,                          "CORDOBA AERO", -31.3000,  -64.2000,   474.0,195304,   260, , ,R,078477
ARMLP087344,                          "CORDOBA AERO", -31.3000,  -64.2000,   474.0,195305,   120, , ,R,078477
ARMLP087344,                          "CORDOBA AERO", -31.3000,  -64.2000,   474.0,195306,   360, , ,R,078477
ARMLP087344,                          "CORDOBA AERO", -31.3000,  -64.2000,   474.0,195307,     0, , ,R,078477
ARMLP087344,                          "CORDOBA AERO", -31.3000,  -64.2000,   474.0,195308,     0, , ,R,078477
ARMLP087344,                          "CORDOBA AERO", -31.3000,  -64.2000,   474.0,195309,    40, , ,R,078477
ARMLP087344,                          "CORDOBA AERO", -31.3000,  -64.2000,   474.0,195310,   660, , ,R,078477
ARMLP087344,                          "CORDOBA AERO", -31.3000,  -64.2000,   474.0,195311,  1380, , ,R,078477
ARMLP087344,                          "CORDOBA AERO", -31.3000,  -64.2000,   474.0,195312,  1290, , ,R,078477
ARMLP087344,                          "CORDOBA AERO", -31.3000,  -64.2000,   474.0,195401,   340, , ,R,078477
ARMLP087344,                          "CORDOBA AERO", -31.3000,  -64.2000,   474.0,195402,   140, , ,R,078477
ARMLP087344,                          "CORDOBA AERO", -31.3000,  -64.2000,   474.0,195403,  1290, , ,R,078477
ARMLP087344,                          "CORDOBA AERO", -31.3000,  -64.2000,   474.0,195404,  1100, , ,R,078477
ARMLP087344,                          "CORDOBA AERO", -31.3000,  -64.2000,   474.0,195405,   210, , ,R,078477
ARMLP087344,                          "CORDOBA AERO", -31.3000,  -64.2000,   474.0,195406,   150, , ,R,078477
ARMLP087344,                          "CORDOBA AERO", -31.3000,  -64.2000,   474.0,195407,    10, , ,R,078477
ARMLP087344,                          "CORDOBA AERO", -31.3000,  -64.2000,   474.0,195408,   240, , ,R,078477
ARMLP087344,                          "CORDOBA AERO", -31.3000,  -64.2000,   474.0,195409,   120, , ,R,078477
ARMLP087344,                          "CORDOBA AERO", -31.3000,  -64.2000,   474.0,195410,   440, , ,R,078477
ARMLP087344,                          "CORDOBA AERO", -31.3000,  -64.2000,   474.0,195411,   750, , ,R,078477
