GHCN identifier,Station_name,Latitude,Longitude,Elevation,yearmonth,Precipitation_value,Measurement_flag,Quality_control_flag,Source_flag,Source_index
ARM00087453,                            "RIO CUARTO", -33.0850,  -64.2610,   420.9,190001,   577, , ,R,078539
ARM00087453,                            "RIO CUARTO", -33.0850,  -64.2610,   420.9,190002,   670, , ,R,078539
ARM00087453,                            "RIO CUARTO", -33.0850,  -64.2610,   420.9,190003,   584, , ,R,078539
ARM00087453,                            "RIO CUARTO", -33.0850,  -64.2610,   420.9,190004,   478, , ,R,078539
ARM00087453,                            "RIO CUARTO", -33.0850,  -64.2610,   420.9,190005,   149, , ,R,078539
ARM00087453,                            "RIO CUARTO", -33.0850,  -64.2610,   420.9,190006,   921, , ,R,078539
ARM00087453,                            "RIO CUARTO", -33.0850,  -64.2610,   420.9,190007,   124, , ,R,078539
ARM00087453,                            "RIO CUARTO", -33.0850,  -64.2610,   420.9,190008,   536, , ,R,078539
ARM00087453,                            "RIO CUARTO", -33.0850,  -64.2610,   420.9,190009,   415, , ,R,078539
ARM00087453,                            "RIO CUARTO", -33.0850,  -64.2610,   420.9,190010,   586, , ,R,078539
ARM00087453,                            "RIO CUARTO", -33.0850,  -64.2610,   420.9,190011,   278, , ,R,078539
ARM00087453,                            "RIO CUARTO", -33.0850,  -64.2610,   420.9,190012,  1453, , ,R,078539
ARM00087453,                            "RIO CUARTO", -33.0850,  -64.2610,   420.9,190101,   827, , ,R,078539
ARM00087453,                            "RIO CUARTO", -33.0850,  -64.2610,   420.9,190102,   465, , ,R,078539
ARM00087453,                            "RIO CUARTO", -33.0850,  -64.2610,   420.9,190103,  1227, , ,R,078539
ARM00087453,                            "RIO CUARTO", -33.0850,  -64.2610,   420.9,190104,   114, , ,R,078539
ARM00087453,                            "RIO CUARTO", -33.0850,  -64.2610,   420.9,190105,    21, , ,R,078539
ARM00087453,                            "RIO CUARTO", -33.0850,  -64.2610,   420.9,190106,    29, , ,R,078539
ARM00087453,                            "RIO CUARTO", -33.0850,  -64.2610,   420.9,190107,     0, , ,R,078539
ARM00087453,                            "RIO CUARTO", -33.0850,  -64.2610,   420.9,190108,   133, , ,R,078539
ARM00087453,                            "RIO CUARTO", -33.0850,  -64.2610,   420.9,190109,   355, , ,R,078539
ARM00087453,                            "RIO CUARTO", -33.0850,  -64.2610,   420.9,190110,  1344, , ,R,078539
ARM00087453,                            "RIO CUARTO", -33.0850,  -64.2610,   420.9,190111,   579, , ,R,078539
ARM00087453,                            "RIO CUARTO", -33.0850,  -64.2610,   420.9,190112,   572, , ,R,078539
ARM00087453,                            "RIO CUARTO", -33.0850,  -64.2610,   420.9,190201,  1005, , ,R,078539
ARM00087453,                            "RIO CUARTO", -33.0850,  -64.2610,   420.9,190202,  1984, , ,R,078539
ARM00087453,                            "RIO CUARTO", -33.0850,  -64.2610,   420.9,190203,  1715, , ,R,078539
ARM00087453,                            "RIO CUARTO", -33.0850,  -64.2610,   420.9,190204,   467, , ,R,078539
ARM00087453,                            "RIO CUARTO", -33.0850,  -64.2610,   420.9,190205,   955, , ,R,078539
ARM00087453,                            "RIO CUARTO", -33.0850,  -64.2610,   420.9,190206,   149, , ,R,078539
ARM00087453,                            "RIO CUARTO", -33.0850,  -64.2610,   420.9,190207,   117, , ,R,078539
ARM00087453,                            "RIO CUARTO", -33.0850,  -64.2610,   420.9,190208,     0, , ,R,078539
ARM00087453,                            "RIO CUARTO", -33.0850,  -64.2610,   420.9,190209,     0, , ,R,078539
ARM00087453,                            "RIO CUARTO", -33.0850,  -64.2610,   420.9,190210,   748, , ,R,078539
ARM00087453,                            "RIO CUARTO", -33.0850,  -64.2610,   420.9,190211,   605, , ,R,078539
ARM00087453,                            "RIO CUARTO", -33.0850,  -64.2610,   420.9,190212,  2012, , ,R,078539
ARM00087453,                            "RIO CUARTO", -33.0850,  -64.2610,   420.9,190301,  1099, , ,R,078539
ARM00087453,                            "RIO CUARTO", -33.0850,  -64.2610,   420.9,190302,  1283, , ,R,078539
ARM00087453,                            "RIO CUARTO", -33.0850,  -64.2610,   420.9,190303,   500, , ,R,078539
ARM00087453,                            "RIO CUARTO", -33.0850,  -64.2610,   420.9,190304,  1540, , ,R,078539
ARM00087453,                            "RIO CUARTO", -33.0850,  -64.2610,   420.9,190305,   309, , ,R,078539
ARM00087453,                            "RIO CUARTO", -33.0850,  -64.2610,   420.9,190306,    16, , ,R,078539
ARM00087453,                            "RIO CUARTO", -33.0850,  -64.2610,   420.9,190307,    28, , ,R,078539
ARM00087453,                            "RIO CUARTO", -33.0850,  -64.2610,   420.9,190308,   148, , ,R,078539
ARM00087453,                            "RIO CUARTO", -33.0850,  -64.2610,   420.9,190309,    33, , ,R,078539
ARM00087453,                            "RIO CUARTO", -33.0850,  -64.2610,   420.9,190310,   381, , ,R,078539
ARM00087453,                            "RIO CUARTO", -33.0850,  -64.2610,   420.9,190311,  1545, , ,R,078539
ARM00087453,                            "RIO CUARTO", -33.0850,  -64.2610,   420.9,190312,   873, , ,R,078539
ARM00087453,                            "RIO CUARTO", -33.0850,  -64.2610,   420.9,190401,   288, , ,R,078539
ARM00087453,                            "RIO CUARTO", -33.0850,  -64.2610,   420.9,190402,   884, , ,R,078539
ARM00087453,                            "RIO CUARTO", -33.0850,  -64.2610,   420.9,190403,  2490, , ,R,078539
