GHCN identifier,Station_name,Latitude,Longitude,Elevation,yearmonth,Precipitation_value,Measurement_flag,Quality_control_flag,Source_flag,Source_index
ARMLP087418,                          "MENDOZA AERO", -32.8000,  -68.8000,   704.0,195101,    80, , ,R,078520
ARMLP087418,                          "MENDOZA AERO", -32.8000,  -68.8000,   704.0,195102,    10, , ,R,078520
ARMLP087418,                          "MENDOZA AERO", -32.8000,  -68.8000,   704.0,195103,     0, , ,R,078520
ARMLP087418,                          "MENDOZA AERO", -32.8000,  -68.8000,   704.0,195104,   160, , ,R,078520
ARMLP087418,                          "MENDOZA AERO", -32.8000,  -68.8000,   704.0,195105,    30, , ,R,078520
ARMLP087418,                          "MENDOZA AERO", -32.8000,  -68.8000,   704.0,195106,     0, , ,R,078520
ARMLP087418,                          "MENDOZA AERO", -32.8000,  -68.8000,   704.0,195107,     0, , ,R,078520
ARMLP087418,                          "MENDOZA AERO", -32.8000,  -68.8000,   704.0,195108,     0, , ,R,078520
ARMLP087418,                          "MENDOZA AERO", -32.8000,  -68.8000,   704.0,195109,    10, , ,R,078520
ARMLP087418,                          "MENDOZA AERO", -32.8000,  -68.8000,   704.0,195110,     0, , ,R,078520
ARMLP087418,                          "MENDOZA AERO", -32.8000,  -68.8000,   704.0,195111,    10, , ,R,078520
ARMLP087418,                          "MENDOZA AERO", -32.8000,  -68.8000,   704.0,195112,   350, , ,R,078520
ARMLP087418,                          "MENDOZA AERO", -32.8000,  -68.8000,   704.0,195201,   930, , ,R,078520
ARMLP087418,                          "MENDOZA AERO", -32.8000,  -68.8000,   704.0,195202,   100, , ,R,078520
ARMLP087418,                          "MENDOZA AERO", -32.8000,  -68.8000,   704.0,195203,   180, , ,R,078520
ARMLP087418,                          "MENDOZA AERO", -32.8000,  -68.8000,   704.0,195204,    70, , ,R,078520
ARMLP087418,                          "MENDOZA AERO", -32.8000,  -68.8000,   704.0,195205,    10, , ,R,078520
ARMLP087418,                          "MENDOZA AERO", -32.8000,  -68.8000,   704.0,195206,   120, , ,R,078520
ARMLP087418,                          "MENDOZA AERO", -32.8000,  -68.8000,   704.0,195207,    50, , ,R,078520
ARMLP087418,                          "MENDOZA AERO", -32.8000,  -68.8000,   704.0,195208,    80, , ,R,078520
ARMLP087418,                          "MENDOZA AERO", -32.8000,  -68.8000,   704.0,195209,   360, , ,R,078520
ARMLP087418,                          "MENDOZA AERO", -32.8000,  -68.8000,   704.0,195210,   400, , ,R,078520
ARMLP087418,                          "MENDOZA AERO", -32.8000,  -68.8000,   704.0,195211,   180, , ,R,078520
ARMLP087418,                          "MENDOZA AERO", -32.8000,  -68.8000,   704.0,195212,   380, , ,R,078520
ARMLP087418,                          "MENDOZA AERO", -32.8000,  -68.8000,   704.0,195301,    20, , ,R,078520
ARMLP087418,                          "MENDOZA AERO", -32.8000,  -68.8000,   704.0,195302,   460, , ,R,078520
ARMLP087418,                          "MENDOZA AERO", -32.8000,  -68.8000,   704.0,195303,     0, , ,R,078520
ARMLP087418,                          "MENDOZA AERO", -32.8000,  -68.8000,   704.0,195304,    10, , ,R,078520
ARMLP087418,                          "MENDOZA AERO", -32.8000,  -68.8000,   704.0,195305,     0, , ,R,078520
ARMLP087418,                          "MENDOZA AERO", -32.8000,  -68.8000,   704.0,195306,    40, , ,R,078520
ARMLP087418,                          "MENDOZA AERO", -32.8000,  -68.8000,   704.0,195307,    30, , ,R,078520
ARMLP087418,                          "MENDOZA AERO", -32.8000,  -68.8000,   704.0,195308,    40, , ,R,078520
ARMLP087418,                          "MENDOZA AERO", -32.8000,  -68.8000,   704.0,195309,    10, , ,R,078520
ARMLP087418,                          "MENDOZA AERO", -32.8000,  -68.8000,   704.0,195310,   280, , ,R,078520
ARMLP087418,                          "MENDOZA AERO", -32.8000,  -68.8000,   704.0,195311,   130, , ,R,078520
