GHCN identifier,Station_name,Latitude,Longitude,Elevation,yearmonth,Precipitation_value,Measurement_flag,Quality_control_flag,Source_flag,Source_index
AGM00060571,                                "BECHAR",  31.6000,   -2.3000,   806.0,190601,    20, , ,R,106723
AGM00060571,                                "BECHAR",  31.6000,   -2.3000,   806.0,190602,    20, , ,R,106723
AGM00060571,                                "BECHAR",  31.6000,   -2.3000,   806.0,190603,   160, , ,R,106723
AGM00060571,                                "BECHAR",  31.6000,   -2.3000,   806.0,190604,    60, , ,R,106723
AGM00060571,                                "BECHAR",  31.6000,   -2.3000,   806.0,190605,    30, , ,R,106723
AGM00060571,                                "BECHAR",  31.6000,   -2.3000,   806.0,190606,    40, , ,R,106723
AGM00060571,                                "BECHAR",  31.6000,   -2.3000,   806.0,190607,     0, , ,R,106723
AGM00060571,                                "BECHAR",  31.6000,   -2.3000,   806.0,190608,    40, , ,R,106723
AGM00060571,                                "BECHAR",  31.6000,   -2.3000,   806.0,190609,    60, , ,R,106723
AGM00060571,                                "BECHAR",  31.6000,   -2.3000,   806.0,190610,    20, , ,R,106723
AGM00060571,                                "BECHAR",  31.6000,   -2.3000,   806.0,190611,   200, , ,R,106723
AGM00060571,                                "BECHAR",  31.6000,   -2.3000,   806.0,190612,    50, , ,R,106723
AGM00060571,                                "BECHAR",  31.6000,   -2.3000,   806.0,190701,    10, , ,R,106723
AGM00060571,                                "BECHAR",  31.6000,   -2.3000,   806.0,190702,     0, , ,R,106723
AGM00060571,                                "BECHAR",  31.6000,   -2.3000,   806.0,190703,   200, , ,R,106723
AGM00060571,                                "BECHAR",  31.6000,   -2.3000,   806.0,190704,    20, , ,R,106723
AGM00060571,                                "BECHAR",  31.6000,   -2.3000,   806.0,190705,   150, , ,R,106723
AGM00060571,                                "BECHAR",  31.6000,   -2.3000,   806.0,190706,     0, , ,R,106723
AGM00060571,                                "BECHAR",  31.6000,   -2.3000,   806.0,190707,     0, , ,R,106723
AGM00060571,                                "BECHAR",  31.6000,   -2.3000,   806.0,190708,    80, , ,R,106723
AGM00060571,                                "BECHAR",  31.6000,   -2.3000,   806.0,190709,   310, , ,R,106723
AGM00060571,                                "BECHAR",  31.6000,   -2.3000,   806.0,190710,     0, , ,R,106723
AGM00060571,                                "BECHAR",  31.6000,   -2.3000,   806.0,190711,   500, , ,R,106723
AGM00060571,                                "BECHAR",  31.6000,   -2.3000,   806.0,190712,     0, , ,R,106723
AGM00060571,                                "BECHAR",  31.6000,   -2.3000,   806.0,190801,    70, , ,R,106723
AGM00060571,                                "BECHAR",  31.6000,   -2.3000,   806.0,190802,    40, , ,R,106723
AGM00060571,                                "BECHAR",  31.6000,   -2.3000,   806.0,190803,   200, , ,R,106723
AGM00060571,                                "BECHAR",  31.6000,   -2.3000,   806.0,190804,   150, , ,R,106723
AGM00060571,                                "BECHAR",  31.6000,   -2.3000,   806.0,190805,   170, , ,R,106723
AGM00060571,                                "BECHAR",  31.6000,   -2.3000,   806.0,190806,   110, , ,R,106723
AGM00060571,                                "BECHAR",  31.6000,   -2.3000,   806.0,190807,     0, , ,R,106723
AGM00060571,                                "BECHAR",  31.6000,   -2.3000,   806.0,190808,   100, , ,R,106723
