ACXLP333639,                        "COOLIDGE FIELD",  17.1000,  -61.8000,    10.0,196203,   200, , ,R,107479
ACXLP333639,                        "COOLIDGE FIELD",  17.1000,  -61.8000,    10.0,196204,   100, , ,R,107479
ACXLP333639,                        "COOLIDGE FIELD",  17.1000,  -61.8000,    10.0,196205,  1000, , ,R,107479
ACXLP333639,                        "COOLIDGE FIELD",  17.1000,  -61.8000,    10.0,196206,  1200, , ,R,107479
ACXLP333639,                        "COOLIDGE FIELD",  17.1000,  -61.8000,    10.0,196207,   700, , ,R,107479
ACXLP333639,                        "COOLIDGE FIELD",  17.1000,  -61.8000,    10.0,196209,  2000, , ,R,107479
ACXLP333639,                        "COOLIDGE FIELD",  17.1000,  -61.8000,    10.0,196212,   300, , ,R,107479
ACXLP333639,                        "COOLIDGE FIELD",  17.1000,  -61.8000,    10.0,196301,   900, , ,R,107479
ACXLP333639,                        "COOLIDGE FIELD",  17.1000,  -61.8000,    10.0,196302,   300, , ,R,107479
ACXLP333639,                        "COOLIDGE FIELD",  17.1000,  -61.8000,    10.0,196303,   100, , ,R,107479
ACXLP333639,                        "COOLIDGE FIELD",  17.1000,  -61.8000,    10.0,196304,   300, , ,R,107479
ACXLP333639,                        "COOLIDGE FIELD",  17.1000,  -61.8000,    10.0,197101,   520, ,L,R,107479
ACXLP333639,                        "COOLIDGE FIELD",  17.1000,  -61.8000,    10.0,197302,     0, ,L,R,107479
