AGM00060531,                      "TLEMCEN (ZENATA)",  35.0200,   -1.4700,   247.0,185301,  1261, , ,R,106685
AGM00060531,                      "TLEMCEN (ZENATA)",  35.0200,   -1.4700,   247.0,185302,  1386, , ,R,106685
AGM00060531,                      "TLEMCEN (ZENATA)",  35.0200,   -1.4700,   247.0,185303,   332, , ,R,106685
AGM00060531,                      "TLEMCEN (ZENATA)",  35.0200,   -1.4700,   247.0,185304,   170, , ,R,106685
AGM00060531,                      "TLEMCEN (ZENATA)",  35.0200,   -1.4700,   247.0,185305,   234, , ,R,106685
AGM00060531,                      "TLEMCEN (ZENATA)",  35.0200,   -1.4700,   247.0,185306,   176, , ,R,106685
AGM00060531,                      "TLEMCEN (ZENATA)",  35.0200,   -1.4700,   247.0,185307,     7, , ,R,106685
AGM00060531,                      "TLEMCEN (ZENATA)",  35.0200,   -1.4700,   247.0,185308,    19, , ,R,106685
AGM00060531,                      "TLEMCEN (ZENATA)",  35.0200,   -1.4700,   247.0,185309,     0, , ,R,106685
AGM00060531,                      "TLEMCEN (ZENATA)",  35.0200,   -1.4700,   247.0,185310,   103, , ,R,106685
AGM00060531,                      "TLEMCEN (ZENATA)",  35.0200,   -1.4700,   247.0,185311,   801, , ,R,106685
AGM00060531,                      "TLEMCEN (ZENATA)",  35.0200,   -1.4700,   247.0,185312,   537, , ,R,106685
AGM00060531,                      "TLEMCEN (ZENATA)",  35.0200,   -1.4700,   247.0,185401,  1951, , ,R,106685
AGM00060531,                      "TLEMCEN (ZENATA)",  35.0200,   -1.4700,   247.0,185402,   167, , ,R,106685
AGM00060531,                      "TLEMCEN (ZENATA)",  35.0200,   -1.4700,   247.0,185403,   795, , ,R,106685
AGM00060531,                      "TLEMCEN (ZENATA)",  35.0200,   -1.4700,   247.0,185404,   206, , ,R,106685
AGM00060531,                      "TLEMCEN (ZENATA)",  35.0200,   -1.4700,   247.0,185405,   257, , ,R,106685
AGM00060531,                      "TLEMCEN (ZENATA)",  35.0200,   -1.4700,   247.0,185406,   145, , ,R,106685
AGM00060531,                      "TLEMCEN (ZENATA)",  35.0200,   -1.4700,   247.0,185407,     0, , ,R,106685
AGM00060531,                      "TLEMCEN (ZENATA)",  35.0200,   -1.4700,   247.0,185408,     0, , ,R,106685
AGM00060531,                      "TLEMCEN (ZENATA)",  35.0200,   -1.4700,   247.0,185409,   433, , ,R,106685
AGM00060531,                      "TLEMCEN (ZENATA)",  35.0200,   -1.4700,   247.0,185410,    51, , ,R,106685
AGM00060531,                      "TLEMCEN (ZENATA)",  35.0200,   -1.4700,   247.0,185411,    73, , ,R,106685
AGM00060531,                      "TLEMCEN (ZENATA)",  35.0200,   -1.4700,   247.0,185412,    57, , ,R,106685
AGM00060531,                      "TLEMCEN (ZENATA)",  35.0200,   -1.4700,   247.0,185501,   285, , ,R,106685
AGM00060531,                      "TLEMCEN (ZENATA)",  35.0200,   -1.4700,   247.0,185502,   749, , ,R,106685
AGM00060531,                      "TLEMCEN (ZENATA)",  35.0200,   -1.4700,   247.0,185503,   908, , ,R,106685
AGM00060531,                      "TLEMCEN (ZENATA)",  35.0200,   -1.4700,   247.0,185504,   990, , ,R,106685
AGM00060531,                      "TLEMCEN (ZENATA)",  35.0200,   -1.4700,   247.0,185505,   132, , ,R,106685
AGM00060531,                      "TLEMCEN (ZENATA)",  35.0200,   -1.4700,   247.0,185506,     0, , ,R,106685
AGM00060531,                      "TLEMCEN (ZENATA)",  35.0200,   -1.4700,   247.0,185507,     0, , ,R,106685
AGM00060531,                      "TLEMCEN (ZENATA)",  35.0200,   -1.4700,   247.0,185508,    78, , ,R,106685
AGM00060531,                      "TLEMCEN (ZENATA)",  35.0200,   -1.4700,   247.0,185509,   150, , ,R,106685
AGM00060531,                      "TLEMCEN (ZENATA)",  35.0200,   -1.4700,   247.0,185510,  1795, , ,R,106685
AGM00060531,                      "TLEMCEN (ZENATA)",  35.0200,   -1.4700,   247.0,185511,  1290, , ,R,106685
AGM00060531,                      "TLEMCEN (ZENATA)",  35.0200,   -1.4700,   247.0,185512,  1650, , ,R,106685
AGM00060531,                      "TLEMCEN (ZENATA)",  35.0200,   -1.4700,   247.0,185601,   805, , ,R,106685
AGM00060531,                      "TLEMCEN (ZENATA)",  35.0200,   -1.4700,   247.0,185602,   495, , ,R,106685
AGM00060531,                      "TLEMCEN (ZENATA)",  35.0200,   -1.4700,   247.0,185603,  1720, , ,R,106685
AGM00060531,                      "TLEMCEN (ZENATA)",  35.0200,   -1.4700,   247.0,185604,   500, , ,R,106685
AGM00060531,                      "TLEMCEN (ZENATA)",  35.0200,   -1.4700,   247.0,185605,   290, , ,R,106685
AGM00060531,                      "TLEMCEN (ZENATA)",  35.0200,   -1.4700,   247.0,185606,    40, , ,R,106685
AGM00060531,                      "TLEMCEN (ZENATA)",  35.0200,   -1.4700,   247.0,185607,     0, , ,R,106685
AGM00060531,                      "TLEMCEN (ZENATA)",  35.0200,   -1.4700,   247.0,185608,     0, , ,R,106685
AGM00060531,                      "TLEMCEN (ZENATA)",  35.0200,   -1.4700,   247.0,185609,   210, , ,R,106685
AGM00060531,                      "TLEMCEN (ZENATA)",  35.0200,   -1.4700,   247.0,185610,   154, , ,R,106685
AGM00060531,                      "TLEMCEN (ZENATA)",  35.0200,   -1.4700,   247.0,185611,   894, , ,R,106685
AGM00060531,                      "TLEMCEN (ZENATA)",  35.0200,   -1.4700,   247.0,185612,  1260, , ,R,106685
AGM00060531,                      "TLEMCEN (ZENATA)",  35.0200,   -1.4700,   247.0,185701,  1325, , ,R,106685
AGM00060531,                      "TLEMCEN (ZENATA)",  35.0200,   -1.4700,   247.0,185702,   815, , ,R,106685
AGM00060531,                      "TLEMCEN (ZENATA)",  35.0200,   -1.4700,   247.0,185703,  2580, , ,R,106685
AGM00060531,                      "TLEMCEN (ZENATA)",  35.0200,   -1.4700,   247.0,185704,   195, , ,R,106685
AGM00060531,                      "TLEMCEN (ZENATA)",  35.0200,   -1.4700,   247.0,185705,  1555, , ,R,106685
AGM00060531,                      "TLEMCEN (ZENATA)",  35.0200,   -1.4700,   247.0,185706,     0, , ,R,106685
AGM00060531,                      "TLEMCEN (ZENATA)",  35.0200,   -1.4700,   247.0,185707,     0, , ,R,106685
AGM00060531,                      "TLEMCEN (ZENATA)",  35.0200,   -1.4700,   247.0,185708,    14, , ,R,106685
AGM00060531,                      "TLEMCEN (ZENATA)",  35.0200,   -1.4700,   247.0,185709,    18, , ,R,106685
AGM00060531,                      "TLEMCEN (ZENATA)",  35.0200,   -1.4700,   247.0,185710,   530, , ,R,106685
AGM00060531,                      "TLEMCEN (ZENATA)",  35.0200,   -1.4700,   247.0,185711,   450, , ,R,106685
AGM00060531,                      "TLEMCEN (ZENATA)",  35.0200,   -1.4700,   247.0,185712,    90, , ,R,106685
AGM00060531,                      "TLEMCEN (ZENATA)",  35.0200,   -1.4700,   247.0,185801,   555, , ,R,106685
AGM00060531,                      "TLEMCEN (ZENATA)",  35.0200,   -1.4700,   247.0,185802,  1627, , ,R,106685
AGM00060531,                      "TLEMCEN (ZENATA)",  35.0200,   -1.4700,   247.0,185803,   250, , ,R,106685
AGM00060531,                      "TLEMCEN (ZENATA)",  35.0200,   -1.4700,   247.0,185804,   435, , ,R,106685
AGM00060531,                      "TLEMCEN (ZENATA)",  35.0200,   -1.4700,   247.0,185805,   100, , ,R,106685
AGM00060531,                      "TLEMCEN (ZENATA)",  35.0200,   -1.4700,   247.0,185806,   108, , ,R,106685
AGM00060531,                      "TLEMCEN (ZENATA)",  35.0200,   -1.4700,   247.0,185807,   165, , ,R,106685
AGM00060531,                      "TLEMCEN (ZENATA)",  35.0200,   -1.4700,   247.0,185808,   125, , ,R,106685
AGM00060531,                      "TLEMCEN (ZENATA)",  35.0200,   -1.4700,   247.0,185809,   250, , ,R,106685
AGM00060531,                      "TLEMCEN (ZENATA)",  35.0200,   -1.4700,   247.0,185810,   655, , ,R,106685
AGM00060531,                      "TLEMCEN (ZENATA)",  35.0200,   -1.4700,   247.0,185811,   875, , ,R,106685
AGM00060531,                      "TLEMCEN (ZENATA)",  35.0200,   -1.4700,   247.0,185812,   425, , ,R,106685
AGM00060531,                      "TLEMCEN (ZENATA)",  35.0200,   -1.4700,   247.0,185901,   365, , ,R,106685
AGM00060531,                      "TLEMCEN (ZENATA)",  35.0200,   -1.4700,   247.0,185902,  1220, , ,R,106685
AGM00060531,                      "TLEMCEN (ZENATA)",  35.0200,   -1.4700,   247.0,185903,   895, , ,R,106685
AGM00060531,                      "TLEMCEN (ZENATA)",  35.0200,   -1.4700,   247.0,185904,   100, , ,R,106685
AGM00060531,                      "TLEMCEN (ZENATA)",  35.0200,   -1.4700,   247.0,185905,   795, , ,R,106685
AGM00060531,                      "TLEMCEN (ZENATA)",  35.0200,   -1.4700,   247.0,185906,     0, , ,R,106685
AGM00060531,                      "TLEMCEN (ZENATA)",  35.0200,   -1.4700,   247.0,185907,    25, , ,R,106685
AGM00060531,                      "TLEMCEN (ZENATA)",  35.0200,   -1.4700,   247.0,185908,   225, , ,R,106685
AGM00060531,                      "TLEMCEN (ZENATA)",  35.0200,   -1.4700,   247.0,185909,   230, , ,R,106685
AGM00060531,                      "TLEMCEN (ZENATA)",  35.0200,   -1.4700,   247.0,185910,    50, , ,R,106685
AGM00060531,                      "TLEMCEN (ZENATA)",  35.0200,   -1.4700,   247.0,185911,     0, , ,R,106685
AGM00060531,                      "TLEMCEN (ZENATA)",  35.0200,   -1.4700,   247.0,185912,   365, , ,R,106685
AGM00060531,                      "TLEMCEN (ZENATA)",  35.0200,   -1.4700,   247.0,186001,   565, , ,R,106685
AGM00060531,                      "TLEMCEN (ZENATA)",  35.0200,   -1.4700,   247.0,186002,  1145, , ,R,106685
AGM00060531,                      "TLEMCEN (ZENATA)",  35.0200,   -1.4700,   247.0,186003,   990, , ,R,106685
AGM00060531,                      "TLEMCEN (ZENATA)",  35.0200,   -1.4700,   247.0,186004,  1655, , ,R,106685
AGM00060531,                      "TLEMCEN (ZENATA)",  35.0200,   -1.4700,   247.0,186005,    50, , ,R,106685
AGM00060531,                      "TLEMCEN (ZENATA)",  35.0200,   -1.4700,   247.0,186006,    90, , ,R,106685
AGM00060531,                      "TLEMCEN (ZENATA)",  35.0200,   -1.4700,   247.0,186007,    90, , ,R,106685
AGM00060531,                      "TLEMCEN (ZENATA)",  35.0200,   -1.4700,   247.0,186008,    50, , ,R,106685
AGM00060531,                      "TLEMCEN (ZENATA)",  35.0200,   -1.4700,   247.0,186009,   170, , ,R,106685
AGM00060531,                      "TLEMCEN (ZENATA)",  35.0200,   -1.4700,   247.0,186010,   110, , ,R,106685
AGM00060531,                      "TLEMCEN (ZENATA)",  35.0200,   -1.4700,   247.0,186011,   110, , ,R,106685
AGM00060531,                      "TLEMCEN (ZENATA)",  35.0200,   -1.4700,   247.0,186012,  1280, , ,R,106685
AGM00060531,                      "TLEMCEN (ZENATA)",  35.0200,   -1.4700,   247.0,186101,   770, , ,R,106685
AGM00060531,                      "TLEMCEN (ZENATA)",  35.0200,   -1.4700,   247.0,186102,   780, , ,R,106685
AGM00060531,                      "TLEMCEN (ZENATA)",  35.0200,   -1.4700,   247.0,186103,   460, , ,R,106685
AGM00060531,                      "TLEMCEN (ZENATA)",  35.0200,   -1.4700,   247.0,186104,   520, , ,R,106685
AGM00060531,                      "TLEMCEN (ZENATA)",  35.0200,   -1.4700,   247.0,186105,  1010, , ,R,106685
AGM00060531,                      "TLEMCEN (ZENATA)",  35.0200,   -1.4700,   247.0,186106,    70, , ,R,106685
AGM00060531,                      "TLEMCEN (ZENATA)",  35.0200,   -1.4700,   247.0,186107,     0, , ,R,106685
AGM00060531,                      "TLEMCEN (ZENATA)",  35.0200,   -1.4700,   247.0,186108,     0, , ,R,106685
AGM00060531,                      "TLEMCEN (ZENATA)",  35.0200,   -1.4700,   247.0,186109,     0, , ,R,106685
AGM00060531,                      "TLEMCEN (ZENATA)",  35.0200,   -1.4700,   247.0,186110,   110, , ,R,106685
AGM00060531,                      "TLEMCEN (ZENATA)",  35.0200,   -1.4700,   247.0,186111,   120, , ,R,106685
AGM00060531,                      "TLEMCEN (ZENATA)",  35.0200,   -1.4700,   247.0,186112,   230, , ,R,106685
AGM00060531,                      "TLEMCEN (ZENATA)",  35.0200,   -1.4700,   247.0,186201,   550, , ,R,106685
AGM00060531,                      "TLEMCEN (ZENATA)",  35.0200,   -1.4700,   247.0,186202,   320, , ,R,106685
AGM00060531,                      "TLEMCEN (ZENATA)",  35.0200,   -1.4700,   247.0,186203,   470, , ,R,106685
AGM00060531,                      "TLEMCEN (ZENATA)",  35.0200,   -1.4700,   247.0,186204,   780, , ,R,106685
AGM00060531,                      "TLEMCEN (ZENATA)",  35.0200,   -1.4700,   247.0,186205,   500, , ,R,106685
AGM00060531,                      "TLEMCEN (ZENATA)",  35.0200,   -1.4700,   247.0,186206,   110, , ,R,106685
AGM00060531,                      "TLEMCEN (ZENATA)",  35.0200,   -1.4700,   247.0,186207,     0, , ,R,106685
AGM00060531,                      "TLEMCEN (ZENATA)",  35.0200,   -1.4700,   247.0,186208,     0, , ,R,106685
AGM00060531,                      "TLEMCEN (ZENATA)",  35.0200,   -1.4700,   247.0,186209,   210, , ,R,106685
AGM00060531,                      "TLEMCEN (ZENATA)",  35.0200,   -1.4700,   247.0,186210,   720, , ,R,106685
AGM00060531,                      "TLEMCEN (ZENATA)",  35.0200,   -1.4700,   247.0,186211,  1230, , ,R,106685
AGM00060531,                      "TLEMCEN (ZENATA)",  35.0200,   -1.4700,   247.0,186212,   790, , ,R,106685
AGM00060531,                      "TLEMCEN (ZENATA)",  35.0200,   -1.4700,   247.0,186301,   400, , ,R,106685
AGM00060531,                      "TLEMCEN (ZENATA)",  35.0200,   -1.4700,   247.0,186302,  1080, , ,R,106685
AGM00060531,                      "TLEMCEN (ZENATA)",  35.0200,   -1.4700,   247.0,186303,   680, , ,R,106685
AGM00060531,                      "TLEMCEN (ZENATA)",  35.0200,   -1.4700,   247.0,186304,  1000, , ,R,106685
AGM00060531,                      "TLEMCEN (ZENATA)",  35.0200,   -1.4700,   247.0,186305,  1260, , ,R,106685
AGM00060531,                      "TLEMCEN (ZENATA)",  35.0200,   -1.4700,   247.0,186306,   140, , ,R,106685
AGM00060531,                      "TLEMCEN (ZENATA)",  35.0200,   -1.4700,   247.0,186307,    20, , ,R,106685
AGM00060531,                      "TLEMCEN (ZENATA)",  35.0200,   -1.4700,   247.0,186308,     0, , ,R,106685
AGM00060531,                      "TLEMCEN (ZENATA)",  35.0200,   -1.4700,   247.0,186309,   570, , ,R,106685
AGM00060531,                      "TLEMCEN (ZENATA)",  35.0200,   -1.4700,   247.0,186310,   720, , ,R,106685
AGM00060531,                      "TLEMCEN (ZENATA)",  35.0200,   -1.4700,   247.0,186311,   530, , ,R,106685
AGM00060531,                      "TLEMCEN (ZENATA)",  35.0200,   -1.4700,   247.0,186312,   260, , ,R,106685
AGM00060531,                      "TLEMCEN (ZENATA)",  35.0200,   -1.4700,   247.0,186401,   790, , ,R,106685
AGM00060531,                      "TLEMCEN (ZENATA)",  35.0200,   -1.4700,   247.0,186402,   660, , ,R,106685
AGM00060531,                      "TLEMCEN (ZENATA)",  35.0200,   -1.4700,   247.0,186403,  1380, , ,R,106685
AGM00060531,                      "TLEMCEN (ZENATA)",  35.0200,   -1.4700,   247.0,186404,  1910, , ,R,106685
AGM00060531,                      "TLEMCEN (ZENATA)",  35.0200,   -1.4700,   247.0,186405,   490, , ,R,106685
AGM00060531,                      "TLEMCEN (ZENATA)",  35.0200,   -1.4700,   247.0,186406,   330, , ,R,106685
AGM00060531,                      "TLEMCEN (ZENATA)",  35.0200,   -1.4700,   247.0,186407,     0, , ,R,106685
AGM00060531,                      "TLEMCEN (ZENATA)",  35.0200,   -1.4700,   247.0,186408,     0, , ,R,106685
AGM00060531,                      "TLEMCEN (ZENATA)",  35.0200,   -1.4700,   247.0,186409,   240, , ,R,106685
AGM00060531,                      "TLEMCEN (ZENATA)",  35.0200,   -1.4700,   247.0,186410,  1100, , ,R,106685
AGM00060531,                      "TLEMCEN (ZENATA)",  35.0200,   -1.4700,   247.0,186411,  1190, , ,R,106685
AGM00060531,                      "TLEMCEN (ZENATA)",  35.0200,   -1.4700,   247.0,186412,   650, , ,R,106685
AGM00060531,                      "TLEMCEN (ZENATA)",  35.0200,   -1.4700,   247.0,186501,  2120, , ,R,106685
AGM00060531,                      "TLEMCEN (ZENATA)",  35.0200,   -1.4700,   247.0,186502,   640, , ,R,106685
